----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
21-03 18:51:10|  2   1  97   0   0|5427M  283M   68k 2096M|   0     0 
21-03 18:51:11|  4   1  96   0   0|5427M  283M   68k 2096M|   0     0 
21-03 18:51:12|  3   0  96   0   0|5427M  283M   68k 2096M|   0   336k
21-03 18:51:13|  2   1  97   0   0|5427M  283M   68k 2096M|   0  1025B
21-03 18:51:14|  2   1  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:51:15|  2   0  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:51:16|  2   1  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:51:17|  2   1  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:51:18|  2   0  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:51:19|  2   1  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:51:20|  2   0  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:51:21|  2   0  98   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:51:22|  2   1  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:51:23|  2   0  97   0   0|5427M  284M   68k 2096M|   0    36k
21-03 18:51:24|  2   1  97   0   0|5427M  284M   68k 2096M|   0    80k
21-03 18:51:25|  2   0  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:51:26|  3   0  96   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:51:27|  2   1  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:51:28|  2   0  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:51:29|  2   0  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:51:30|  2   0  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:51:31|  2   0  97   0   0|5426M  285M   68k 2096M|   0     0 
21-03 18:51:32|  2   1  97   0   0|5426M  285M   68k 2096M|   0     0 
21-03 18:51:33|  3   0  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:51:34|  2   0  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:51:35|  2   1  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:51:36|  2   0  97   0   0|5426M  284M   68k 2096M|   0  4092B
21-03 18:51:37|  3   0  95   0   0|5426M  284M   68k 2096M|   0  4096B
21-03 18:51:38|  2   0  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:51:39|  2   0  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:51:40|  2   0  97   0   0|5426M  285M   68k 2096M|   0     0 
21-03 18:51:41|  2   1  97   0   0|5426M  285M   68k 2096M|   0     0 
21-03 18:51:42|  2   0  97   0   0|5426M  285M   68k 2096M|   0     0 
21-03 18:51:43|  2   0  97   0   0|5426M  285M   68k 2096M|   0  5120B
21-03 18:51:44|  2   1  97   0   0|5426M  285M   68k 2096M|   0     0 
21-03 18:51:45|  1   0  97   0   0|5426M  285M   68k 2096M|   0     0 
21-03 18:51:46|  3   1  97   0   0|5426M  285M   68k 2096M|   0     0 
21-03 18:51:47|  2   0  98   0   0|5426M  285M   68k 2096M|   0     0 
21-03 18:51:48|  2   1  97   0   0|5426M  285M   68k 2096M|   0  4101B
21-03 18:51:49|  3   1  97   0   0|5426M  285M   68k 2096M|   0     0 
21-03 18:51:50|  4   0  94   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:51:51|  2   1  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:51:52|  2   1  96   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:51:53|  3   0  97   0   0|5426M  285M   68k 2096M|   0     0 
21-03 18:51:54|  2   1  97   0   0|5426M  285M   68k 2096M|   0    94k
21-03 18:51:55|  2   0  98   0   0|5426M  285M   68k 2096M|   0     0 
21-03 18:51:56|  2   0  97   0   0|5426M  285M   68k 2096M|   0     0 
21-03 18:51:57|  2   1  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:51:58|  3   0  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:51:59|  3   1  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:52:00|  2   1  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:52:01|  2   0  97   0   0|5426M  284M   68k 2096M|   0     0 
21-03 18:52:02|  2   0  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:52:03|  2   0  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:52:04|  2   0  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:52:05|  2   1  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:52:06|  2   1  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:52:07|  2   0  98   0   0|5427M  284M   68k 2096M|   0  4098B
21-03 18:52:08|  2   0  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:52:09|  4   1  96   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:52:10|  3   1  96   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:52:11|  1   0  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:52:12|  3   1  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:52:13|  2   1  97   0   0|5427M  284M   68k 2096M|   0     0 
21-03 18:52:14|  3   0  95   0   0|5426M  284M   68k 2096M|   0    13k
21-03 18:52:15|  4   1  82  13   0|5426M  284M   68k 2097M|1021k    0 
21-03 18:52:16|  2   1  76  21   0|5426M  284M   68k 2097M| 148k    0 
21-03 18:52:17|  3   1  91   4   0|5426M  283M   68k 2097M| 627k    0 
21-03 18:52:18|  1   0  96   0   0|5426M  283M   68k 2097M|   0     0 
21-03 18:52:19|  2   1  97   0   0|5426M  283M   68k 2097M|   0     0 
21-03 18:52:20|  2   0  97   0   0|5426M  283M   68k 2097M|   0     0 
21-03 18:52:21|  3   1  96   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:22|  2   0  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:23|  2   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:24|  2   0  97   0   0|5427M  283M   68k 2097M|   0    36k
21-03 18:52:25|  2   0  97   0   0|5427M  283M   68k 2097M|   0    41k
21-03 18:52:26|  3   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:27|  1   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:28|  3   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:29|  2   0  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:30|  2   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:31|  2   0  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:32|  3   1  96   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:33|  2   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:34|  2   0  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:35|  2   1  97   0   0|5426M  283M   68k 2097M|   0     0 
21-03 18:52:36|  2   0  97   0   0|5426M  283M   68k 2097M|   0     0 
21-03 18:52:37|  2   0  97   0   0|5426M  283M   68k 2097M|   0  5115B
21-03 18:52:38|  2   1  97   0   0|5426M  283M   68k 2097M|   0     0 
21-03 18:52:39|  3   1  98   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:40|  2   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:41|  2   0  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:42|  2   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:43|  2   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:44|  2   0  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:45|  3   0  96   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:46|  2   1  97   0   0|5427M  283M   68k 2097M|   0  5121B
21-03 18:52:47|  2   0  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:48|  3   1  97   0   0|5426M  283M   68k 2097M|   0     0 
21-03 18:52:49|  1   1  97   0   0|5426M  283M   68k 2097M|   0     0 
21-03 18:52:50|  2   0  97   0   0|5426M  283M   68k 2097M|   0     0 
21-03 18:52:51|  2   1  97   0   0|5426M  283M   68k 2097M|   0     0 
21-03 18:52:52|  2   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:53|  2   0  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:54|  1   0  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:55|  2   1  97   0   0|5427M  283M   68k 2097M|   0  1024B
21-03 18:52:56|  2   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:57|  5   1  95   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:52:58|  2   0  97   0   0|5427M  283M   68k 2097M|   0  5122B
21-03 18:52:59|  2   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:53:00|  2   0  97   0   0|5426M  283M   68k 2097M|   0     0 
21-03 18:53:01|  2   0  97   0   0|5426M  283M   68k 2097M|   0     0 
21-03 18:53:02|  2   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:53:03|  3   1  80  15   0|5427M  282M   68k 2097M| 383k    0 
21-03 18:53:04|  1   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:05|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:06|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:07|  2   0  97   0   0|5427M  282M   68k 2097M|   0  4096B
21-03 18:53:08|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:09|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:10|  2   0  98   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:11|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:12|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:13|  3   1  95   0   0|5427M  282M   68k 2097M|  80k   15k
21-03 18:53:14|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:15|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:16|  2   0  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:53:17|  3   1  96   0   0|5427M  283M   68k 2097M|   0  9208B
21-03 18:53:18|  2   1  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:53:19|  2   0  97   0   0|5427M  283M   68k 2097M|   0     0 
21-03 18:53:20|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:21|  3   0  96   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:22|  2   1  98   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:23|  2   0  97   0   0|5427M  282M   68k 2097M|   0    40k
21-03 18:53:24|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:25|  1   1  97   0   0|5427M  282M   68k 2097M|   0    82k
21-03 18:53:26|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:27|  1   0  98   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:28|  2   1  96   0   0|5427M  282M   68k 2097M|   0   332k
21-03 18:53:29|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:30|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:31|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:32|  3   0  96   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:33|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:34|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:35|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:36|  6   1  82  11   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:37|  2   0  98   0   0|5427M  282M   68k 2097M|   0  5122B
21-03 18:53:38|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:39|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:40|  2   1  98   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:41|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:42|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:43|  2   1  97   0   0|5427M  282M   68k 2097M|   0  8183B
21-03 18:53:44|  3   0  96   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:45|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:46|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:47|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:48|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:49|  2   0  96   0   0|5427M  282M   68k 2097M|   0  5119B
21-03 18:53:50|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:51|  1   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:52|  3   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:53|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:54|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:55|  2   1  96   0   0|5427M  281M   68k 2097M|   0    45k
21-03 18:53:56|  2   0  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:53:57|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:58|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:53:59|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:00|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:01|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:02|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:03|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:04|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:05|  1   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:06|  3   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:07|  3   1  96   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:08|  1   1  97   0   0|5427M  282M   68k 2097M|   0  8194B
21-03 18:54:09|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:10|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:11|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:12|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:13|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:14|  2   0  97   0   0|5427M  282M   68k 2097M|   0  4097B
21-03 18:54:15|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:16|  1   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:17|  3   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:18|  4   1  94   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:19|  3   0  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:20|  2   0  96   0   0|5427M  281M   68k 2097M|   0  9232B
21-03 18:54:21|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:22|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:23|  1   1  98   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:24|  2   0  97   0   0|5427M  282M   68k 2097M|   0    56k
21-03 18:54:25|  2   1  97   0   0|5427M  282M   68k 2097M|   0    80k
21-03 18:54:26|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:27|  2   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:28|  2   0  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:29|  2   1  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:30|  2   1  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:31|  2   0  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:32|  2   0  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:33|  1   1  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:34|  2   0  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:35|  2   1  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:36|  3   0  95   0   0|5428M  281M   68k 2097M|   0     0 
21-03 18:54:37|  2   0  97   0   0|5428M  281M   68k 2097M|   0     0 
21-03 18:54:38|  2   1  97   0   0|5428M  281M   68k 2097M|   0  3068B
21-03 18:54:39|  2   0  97   0   0|5428M  281M   68k 2097M|   0     0 
21-03 18:54:40|  2   0  97   0   0|5428M  281M   68k 2097M|   0     0 
21-03 18:54:41|  2   0  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:42|  1   0  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:43|  3   0  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:44|  2   0  98   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:45|  2   1  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:46|  3   0  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:47|  1   1  97   0   0|5428M  281M   68k 2097M|   0     0 
21-03 18:54:48|  6   0  94   0   0|5428M  281M   68k 2097M|   0     0 
21-03 18:54:49|  1   1  97   0   0|5428M  281M   68k 2097M|   0     0 
21-03 18:54:50|  2   0  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:51|  2   1  97   0   0|5427M  281M   68k 2097M|   0  1025B
21-03 18:54:52|  2   1  96   0   0|5427M  281M   68k 2097M|   0  8195B
21-03 18:54:53|  2   1  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:54|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:55|  1   1  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:56|  3   0  97   0   0|5427M  282M   68k 2097M|   0    30k
21-03 18:54:57|  2   0  97   0   0|5427M  282M   68k 2097M|   0     0 
21-03 18:54:58|  1   1  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:54:59|  2   1  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:55:00|  3   1  98   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:55:01|  1   0  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:55:02|  3   1  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:55:03|  1   0  97   0   0|5427M  281M   68k 2097M|   0     0 
21-03 18:55:04|  3   1  80  16   0|5428M  281M   68k 2097M| 120k    0 
21-03 18:55:05|  2   1  97   0   0|5428M  281M   68k 2097M| 144k    0 
21-03 18:55:06|  2   0  97   0   0|5428M  281M   68k 2098M|   0     0 
21-03 18:55:07|  9   9  81   0   0|5435M  270M   68k 2100M|2645k  208k
21-03 18:55:08|  2   1  96   0   0|5431M  275M   68k 2100M|   0  4095B
21-03 18:55:09|  2   1  97   0   0|5430M  276M   68k 2100M|   0     0 
21-03 18:55:10|  2   1  97   0   0|5430M  276M   68k 2100M|   0     0 
21-03 18:55:11|  1   1  97   0   0|5430M  276M   68k 2100M|   0     0 
21-03 18:55:12|  3   0  97   0   0|5430M  276M   68k 2100M|   0     0 
21-03 18:55:13|  2   1  98   0   0|5429M  276M   68k 2100M|   0     0 
21-03 18:55:14|  2   0  97   0   0|5429M  276M   68k 2100M|   0     0 
21-03 18:55:15|  2   1  97   0   0|5429M  276M   68k 2100M|   0     0 
21-03 18:55:16|  2   0  98   0   0|5429M  276M   68k 2100M|   0     0 
21-03 18:55:17|  1   1  97   0   0|5429M  276M   68k 2100M|   0     0 
21-03 18:55:18|  2   1  97   0   0|5429M  276M   68k 2100M|   0     0 
21-03 18:55:19|  2   0  96   0   0|5429M  276M   68k 2100M|   0     0 
21-03 18:55:20|  2   0  97   0   0|5429M  276M   68k 2100M|   0     0 
21-03 18:55:21|  2   1  97   0   0|5429M  276M   68k 2100M|   0     0 
21-03 18:55:22|  2   0  97   0   0|5429M  276M   68k 2100M|   0  1024B
21-03 18:55:23|  3   1  95   0   0|5429M  276M   68k 2100M|   0  4092B
21-03 18:55:24|  5   1  94   0   0|5429M  276M   68k 2100M|   0     0 
21-03 18:55:25|  2   1  97   0   0|5429M  276M   68k 2100M|   0     0 
21-03 18:55:26|  2   0  97   0   0|5429M  276M   68k 2100M|   0  6147B
21-03 18:55:27|  2   1  97   0   0|5429M  277M   68k 2100M|   0     0 
21-03 18:55:28|  2   0  97   0   0|5429M  277M   68k 2100M|   0     0 
21-03 18:55:29|  2   0  97   0   0|5429M  277M   68k 2100M|   0     0 
21-03 18:55:30|  2   0  98   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:31|  1   1  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:32|  2   0  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:33|  2   0  98   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:34|  1   0  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:35|  2   0  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:36|  2   1  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:37|  1   0  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:38|  3   1  96   0   0|5428M  277M   68k 2100M|  16k   36k
21-03 18:55:39|  2   1  98   0   0|5429M  277M   68k 2100M|   0   284k
21-03 18:55:40|  2   0  96   0   0|5429M  277M   68k 2100M|   0     0 
21-03 18:55:41|  2   0  97   0   0|5429M  277M   68k 2100M|   0     0 
21-03 18:55:42|  3   1  96   0   0|5429M  277M   68k 2100M|   0     0 
21-03 18:55:43|  3   1  97   0   0|5429M  277M   68k 2100M|   0     0 
21-03 18:55:44|  2   0  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:45|  1   0  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:46|  2   0  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:47|  2   1  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:48|  2   1  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:49|  2   0  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:50|  3   1  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:51|  2   0  96   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:52|  3   1  96   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:53|  2   0  97   0   0|5428M  277M   68k 2100M|   0  1024B
21-03 18:55:54|  2   0  97   0   0|5428M  277M   68k 2100M|   0  8186B
21-03 18:55:55|  2   1  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:55:56|  2   0  97   0   0|5428M  278M   68k 2100M|   0   119k
21-03 18:55:57|  3   1  97   0   0|5428M  278M   68k 2100M|   0     0 
21-03 18:55:58|  2   1  97   0   0|5428M  278M   68k 2100M|   0     0 
21-03 18:55:59|  2   1  97   0   0|5428M  278M   68k 2100M|   0     0 
21-03 18:56:00|  2   0  97   0   0|5428M  278M   68k 2100M|   0     0 
21-03 18:56:01|  1   0  97   0   0|5428M  278M   68k 2100M|   0     0 
21-03 18:56:02|  2   1  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:56:03|  2   0  97   0   0|5428M  277M   68k 2100M|   0     0 
21-03 18:56:04|  3   0  96   0   0|5428M  278M   68k 2100M|   0     0 
