----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
03-03 17:21:33| 28   0  23  49   0|2092M  128M  188k 5580M|  24M   36k
03-03 17:21:34| 28   1  18  53   0|2092M  124M  188k 5584M|  23M   25k
03-03 17:21:35| 30   1   5  64   0|2092M  138M  188k 5569M|  23M   36k
03-03 17:21:36| 27   1   6  67   0|2092M  134M  188k 5573M|  23M   20k
03-03 17:21:37| 27   0   7  66   0|2091M  131M  188k 5577M|  23M    0 
03-03 17:21:38| 31   1   1  66   0|2091M  127M  188k 5581M|  23M 8189B
03-03 17:21:39| 26   1  10  65   0|2091M  125M  188k 5583M|  22M   16k
03-03 17:21:40| 34   0  18  47   0|2091M  138M  188k 5570M|  23M 4100B
03-03 17:21:41| 31   1  12  56   0|2092M  133M  188k 5575M|  24M   16k
03-03 17:21:42| 27   0   5  67   0|2092M  131M  188k 5577M|  21M   36k
03-03 17:21:43| 27   1  20  52   0|2092M  126M  188k 5581M|  23M   20k
03-03 17:21:44| 30   0  17  52   0|2092M  122M  188k 5585M|  22M    0 
03-03 17:21:45| 28   1  28  43   0|2093M  136M  188k 5570M|  22M    0 
03-03 17:21:46| 31   1  10  58   0|2094M  133M  188k 5572M|  22M 8203B
03-03 17:21:47| 30   0  15  55   0|2094M  129M  188k 5577M|  23M   40k
03-03 17:21:48| 30   1  25  44   0|2093M  126M  188k 5580M|  22M   52k
03-03 17:21:49| 27   0  24  48   0|2093M  123M  188k 5583M|  22M   36k
03-03 17:21:50| 37   1  15  47   0|2093M  136M  188k 5570M|  24M    0 
03-03 17:21:51| 42   1  20  37   0|2093M  128M  188k 5579M|  28M   72k
03-03 17:21:52| 43   1  10  47   0|2093M  139M  188k 5567M|  26M   48k
03-03 17:21:53| 26   1  14  59   0|2094M  135M  188k 5571M|  23M 4096B
03-03 17:21:54| 34   1  13  51   0|2092M  122M  188k 5585M|  23M   72k
03-03 17:21:55| 37   1   8  55   0|2092M  125M  188k 5582M|  23M   19k
03-03 17:21:56| 30   0   7  62   0|2093M  137M  188k 5569M|  23M   20k
03-03 17:21:57| 29   1   4  67   0|2093M  124M  188k 5582M|  22M   40k
03-03 17:21:58| 26   1   3  70   0|2091M  122M  188k 5586M|  23M 4096B
03-03 17:21:59| 26   1  25  48   0|2092M  124M  188k 5583M|  22M   16k
03-03 17:22:00| 30   1  23  47   0|2093M  126M  188k 5580M|  23M   20k
03-03 17:22:01| 37   1   5  56   0|2092M  137M  188k 5569M|  26M   28k
03-03 17:22:02| 36   0   4  58   0|2093M  129M  188k 5577M|  25M   44k
03-03 17:22:03| 29   1  29  42   0|2093M  123M  188k 5583M|  23M    0 
03-03 17:22:04| 27   1  17  55   0|2092M  126M  188k 5581M|  23M    0 
03-03 17:22:05| 31   1   2  68   0|2091M  124M  188k 5584M|  22M   12k
03-03 17:22:06| 34   1  21  43   0|2092M  125M  188k 5582M|  24M   13k
03-03 17:22:07| 31   0  13  55   0|2094M  126M  188k 5579M|  23M 8192B
03-03 17:22:08| 30   1   5  64   0|2093M  122M  188k 5585M|  24M 4095B
03-03 17:22:09| 33   1   6  60   0|2093M  127M  188k 5580M|  22M   20k
03-03 17:22:10| 30   1  25  45   0|2092M  122M  188k 5585M|  23M    0 
03-03 17:22:11| 31   1  15  53   0|2093M  125M  188k 5581M|  23M    0 
03-03 17:22:12| 30   1   3  67   0|2093M  130M  188k 5576M|  22M   20k
03-03 17:22:13| 27   0  15  56   0|2092M  125M  188k 5582M|  23M    0 
03-03 17:22:14| 29   1  14  57   0|2093M  128M  188k 5578M|  22M    0 
03-03 17:22:15| 37   1   3  59   0|2092M  124M  188k 5584M|  23M 8192B
03-03 17:22:16| 31   1   6  62   0|2093M  128M  188k 5579M|  23M   20k
03-03 17:22:17| 34   0  14  51   0|2094M  128M  188k 5577M|  24M    0 
03-03 17:22:18| 36   1   5  58   0|2091M  124M  188k 5584M|  25M    0 
03-03 17:22:19| 33   1  17  48   0|2090M  127M  188k 5582M|  26M   16k
03-03 17:22:20| 28   1  13  58   0|2093M  128M  188k 5578M|  22M    0 
03-03 17:22:21| 37   1  11  51   0|2093M  122M  188k 5584M|  24M   12k
03-03 17:22:22| 31   0   2  66   0|2092M  127M  188k 5581M|  22M 4087B
03-03 17:22:23| 30   2  14  56   0|2092M  130M  188k 5577M|  23M    0 
03-03 17:22:24| 30   0  25  44   0|2094M  124M  188k 5582M|  23M   26k
03-03 17:22:25| 30   1  24  46   0|2092M  129M  188k 5578M|  22M   11k
03-03 17:22:26| 26   1  48  25   0|2094M  122M  188k 5583M|  23M    0 
03-03 17:22:27| 32   0  23  44   0|2094M  128M  188k 5577M|  20M    0 
03-03 17:22:28| 26   1  24  49   0|2092M  135M  188k 5572M|  22M   64k
03-03 17:22:29| 31   1   3  65   0|2091M  122M  188k 5586M|  23M   16k
03-03 17:22:30| 30   0  26  43   0|2093M  125M  188k 5581M|  22M   20k
03-03 17:22:31| 29   1  18  53   0|2093M  122M  188k 5585M|  23M 4097B
03-03 17:22:32| 27   1  18  54   0|2093M  126M  188k 5580M|  22M    0 
03-03 17:22:33| 30   0   2  68   0|2094M  128M  188k 5577M|  23M 8199B
03-03 17:22:34| 28   1  10  61   0|2093M  123M  188k 5583M|  22M 4095B
03-03 17:22:35| 31   1   3  64   0|2094M  137M  188k 5569M|  22M   16k
03-03 17:22:36| 28   1  24  47   0|2094M  123M  188k 5582M|  22M 1024B
03-03 17:22:37| 29   1  23  47   0|2095M  128M  188k 5576M|  22M   24k
03-03 17:22:38| 26   1  16  57   0|2093M  125M  188k 5581M|  23M    0 
03-03 17:22:39| 34   0   5  59   0|2094M  128M  188k 5578M|  22M    0 
03-03 17:22:40| 29   1  34  37   0|2093M  124M  188k 5583M|  23M    0 
03-03 17:22:41| 27   1  32  41   0|2094M  126M  188k 5579M|  23M   12k
03-03 17:22:42| 30   0  25  43   0|2093M  122M  188k 5584M|  23M 8192B
03-03 17:22:43| 32   1  15  52   0|2094M  125M  188k 5581M|  23M   12k
03-03 17:22:44| 27   1  21  51   0|2091M  122M  188k 5586M|  23M 4096B
03-03 17:22:45| 29   1  22  48   0|2093M  126M  188k 5581M|  22M    0 
03-03 17:22:46| 30   0  14  55   0|2092M  122M  188k 5586M|  22M    0 
03-03 17:22:47| 30   1  28  43   0|2092M  125M  188k 5582M|  22M 4096B
03-03 17:22:48| 27   1  25  46   0|2094M  127M  188k 5578M|  23M   16k
03-03 17:22:49| 27   0  13  59   0|2093M  124M  188k 5583M|  22M 4096B
03-03 17:22:50| 30   1  20  50   0|2093M  121M  188k 5586M|  24M    0 
03-03 17:22:51| 35   1   5  60   0|2092M  125M  188k 5582M|  23M    0 
03-03 17:22:52| 33   1  12  54   0|2094M  126M  188k 5579M|  23M   12k
03-03 17:22:53| 30   1  12  57   0|2093M  129M  188k 5577M|  24M   48k
03-03 17:22:54| 30   1  13  56   0|2095M  123M  188k 5582M|  22M 4092B
03-03 17:22:55| 29   1  13  57   0|2095M  127M  188k 5577M|  22M 4097B
03-03 17:22:56| 28   1  11  60   0|2094M  125M  188k 5580M|  20M   35k
03-03 17:22:57| 32   1   8  60   0|2095M  128M  188k 5576M|  22M   24k
03-03 17:22:58| 30   1  16  53   0|2095M  124M  188k 5580M|  22M   32k
03-03 17:22:59| 29   1  25  45   0|2094M  129M  188k 5576M|  23M 4095B
03-03 17:23:00| 30   1   4  65   0|2093M  126M  188k 5580M|  22M   48k
03-03 17:23:01| 27   1  17  55   0|2091M  123M  188k 5585M|  24M   20k
03-03 17:23:02| 29   0  13  58   0|2094M  126M  188k 5580M|  22M   56k
03-03 17:23:03| 26   1  18  55   0|2095M  122M  188k 5583M|  22M 4097B
03-03 17:23:04| 28   1  19  53   0|2095M  136M  188k 5569M|  24M   16k
03-03 17:23:05| 27   0  26  47   0|2094M  123M  188k 5583M|  23M   20k
03-03 17:23:06| 31   0  14  54   0|2095M  126M  188k 5579M|  22M   12k
03-03 17:23:07| 34   1  12  53   0|2096M  128M  188k 5576M|  25M 4099B
03-03 17:23:08| 26   0   8  64   0|2094M  126M  188k 5580M|  22M    0 
03-03 17:23:09| 29   1   7  64   0|2093M  131M  188k 5575M|  23M    0 
03-03 17:23:10| 29   1  29  41   0|2093M  127M  188k 5579M|  23M   20k
03-03 17:23:11| 30   1  23  46   0|2093M  122M  188k 5584M|  24M   20k
03-03 17:23:12| 28   1  15  55   0|2095M  137M  188k 5567M|  21M   20k
03-03 17:23:13| 37   1   6  56   0|2094M  133M  188k 5573M|  24M    0 
03-03 17:23:14| 36   1   9  54   0|2093M  127M  188k 5579M|  25M    0 
03-03 17:23:15| 31   1  22  47   0|2093M  123M  188k 5583M|  23M   20k
03-03 17:23:16| 50   1  12  36   0|2092M  131M  188k 5576M|  31M 4096B
03-03 17:23:17| 35   1   8  57   0|2092M  124M  188k 5583M|  25M   32k
03-03 17:23:18| 28   1  24  47   0|2093M  138M  188k 5568M|  22M 8194B
03-03 17:23:19| 31   1  24  45   0|2092M  135M  188k 5572M|  23M   20k
03-03 17:23:20| 27   0  29  43   0|2093M  130M  188k 5577M|  24M   20k
03-03 17:23:21| 27   1  23  50   0|2093M  127M  188k 5579M|  21M    0 
03-03 17:23:22| 27   1  21  52   0|2093M  123M  188k 5583M|  23M    0 
03-03 17:23:23| 33   1   4  61   0|2093M  137M  188k 5569M|  23M   12k
03-03 17:23:24| 28   0  18  52   0|2093M  133M  188k 5573M|  24M   62k
03-03 17:23:25| 28   1  22  50   0|2094M  128M  188k 5577M|  22M   20k
03-03 17:23:26| 26   1  11  61   0|2093M  127M  188k 5579M|  20M 3072B
03-03 17:23:27| 31   1  20  48   0|2094M  122M  188k 5584M|  23M 8193B
03-03 17:23:28| 29   1   4  66   0|2094M  137M  188k 5569M|  23M   20k
03-03 17:23:29| 28   1  15  56   0|2094M  135M  188k 5571M|  21M   21k
03-03 17:23:30| 30   1  11  59   0|2094M  131M  188k 5574M|  22M   24k
03-03 17:23:31| 29   1  20  50   0|2094M  128M  188k 5577M|  22M    0 
03-03 17:23:32| 25   1  25  49   0|2095M  124M  188k 5581M|  22M    0 
03-03 17:23:33| 37   0   9  53   0|2094M  123M  188k 5583M|  24M 4096B
03-03 17:23:34| 29   1   7  63   0|2094M  137M  188k 5569M|  23M 8192B
03-03 17:23:35| 32   0  13  53   0|2093M  132M  188k 5574M|  25M   12k
03-03 17:23:36| 28   1  35  36   0|2095M  129M  188k 5575M|  23M 4096B
03-03 17:23:37| 28   0   8  64   0|2091M  129M  188k 5579M|  22M   12k
03-03 17:23:38| 28   1  22  49   0|2091M  126M  188k 5582M|  23M    0 
03-03 17:23:39| 30   1  24  45   0|2093M  139M  188k 5568M|  23M 8191B
03-03 17:23:40| 30   1   7  63   0|2094M  133M  188k 5573M|  24M 4096B
03-03 17:23:41| 28   0  12  59   0|2093M  129M  188k 5577M|  23M   12k
03-03 17:23:42| 27   1  25  48   0|2094M  124M  188k 5582M|  23M   12k
03-03 17:23:43| 30   1  13  55   0|2092M  122M  188k 5585M|  22M    0 
03-03 17:23:44| 28   0   1  70   0|2093M  135M  188k 5571M|  23M 8192B
03-03 17:23:45| 27   1  16  57   0|2093M  131M  188k 5575M|  23M 8192B
03-03 17:23:46| 28   1  22  50   0|2092M  129M  188k 5579M|  23M 8192B
03-03 17:23:47| 27   1  11  59   0|2092M  125M  188k 5582M|  22M   12k
03-03 17:23:48| 31   1   5  64   0|2092M  123M  188k 5584M|  22M   16k
03-03 17:23:49| 28   1   3  69   0|2094M  139M  188k 5567M|  22M   20k
03-03 17:23:50| 28   1   6  65   0|2093M  136M  188k 5570M|  22M    0 
03-03 17:23:51| 26   0  24  48   0|2093M  132M  188k 5574M|  22M   36k
03-03 17:23:52| 27   1  27  45   0|2092M  129M  188k 5578M|  23M 4093B
03-03 17:23:53| 28   1  23  49   0|2091M  127M  188k 5581M|  22M 8197B
03-03 17:23:54| 30   1  26  44   0|2091M  123M  188k 5585M|  22M   29k
03-03 17:23:55| 35   1  16  47   0|2092M  136M  188k 5571M|  24M   16k
03-03 17:23:56| 30   1  16  54   0|2091M  134M  188k 5574M|  21M   15k
03-03 17:23:57| 29   1   6  64   0|2092M  129M  188k 5579M|  23M   12k
03-03 17:23:58| 27   1   8  64   0|2091M  125M  188k 5583M|  22M    0 
03-03 17:23:59| 26   1   4  69   0|2093M  139M  188k 5568M|  23M    0 
03-03 17:24:00| 32   0   8  58   0|2095M  137M  188k 5568M|  23M    0 
03-03 17:24:01| 31   1  13  56   0|2093M  135M  188k 5571M|  23M 5124B
03-03 17:24:02| 29   1  16  54   0|2094M  130M  188k 5576M|  23M   20k
03-03 17:24:03| 29   1  18  52   0|2094M  126M  188k 5579M|  22M   20k
03-03 17:24:04| 29   0   6  64   0|2094M  123M  188k 5583M|  22M   12k
03-03 17:24:05| 32   1  11  56   0|2094M  139M  188k 5565M|  21M   12k
03-03 17:24:06| 29   0  23  48   0|2094M  136M  188k 5569M|  22M    0 
03-03 17:24:07| 29   1  32  38   0|2094M  132M  188k 5573M|  23M    0 
03-03 17:24:08| 28   1  24  47   0|2094M  128M  188k 5577M|  23M    0 
03-03 17:24:09| 30   1   7  63   0|2093M  125M  188k 5581M|  23M    0 
03-03 17:24:10| 30   1  16  54   0|2092M  122M  188k 5585M|  22M   12k
03-03 17:24:11| 29   1   8  62   0|2093M  137M  188k 5569M|  22M   12k
03-03 17:24:12| 27   0  24  48   0|2094M  132M  188k 5573M|  22M   12k
03-03 17:24:13| 28   1   7  64   0|2093M  129M  188k 5577M|  23M   24k
03-03 17:24:14| 26   0  17  56   0|2094M  125M  188k 5580M|  21M    0 
03-03 17:24:15| 30   1   2  68   0|2094M  122M  188k 5583M|  22M    0 
03-03 17:24:16| 26   1   4  69   0|2094M  137M  188k 5568M|  22M    0 
03-03 17:24:17| 28   0  23  47   0|2094M  134M  188k 5572M|  23M    0 
03-03 17:24:18| 28   1  14  57   0|2094M  130M  188k 5575M|  22M    0 
03-03 17:24:19| 28   1  18  52   0|2094M  126M  188k 5579M|  23M   24k
03-03 17:24:20| 32   0  17  51   0|2094M  122M  188k 5583M|  23M   12k
03-03 17:24:21| 27   1  12  59   0|2093M  138M  188k 5568M|  23M   12k
03-03 17:24:22| 28   1  13  57   0|2094M  136M  188k 5569M|  24M   12k
03-03 17:24:23| 27   0  35  37   0|2093M  133M  188k 5573M|  22M    0 
03-03 17:24:24| 35   0   8  57   0|2092M  129M  188k 5578M|  24M    0 
03-03 17:24:25| 28   1   8  63   0|2093M  124M  188k 5582M|  23M 2049B
03-03 17:24:26| 26   1  17  56   0|2094M  122M  188k 5583M|  19M 3072B
03-03 17:24:27| 30   0  15  54   0|2095M  136M  188k 5568M|  22M   12k
03-03 17:24:28| 29   1  24  46   0|2094M  133M  188k 5572M|  22M   12k
03-03 17:24:29| 36   1   1  62   0|2094M  130M  188k 5575M|  23M   32k
03-03 17:24:30| 33   0  16  50   0|2094M  126M  188k 5580M|  23M   12k
03-03 17:24:31| 28   1  16  55   0|2094M  121M  188k 5584M|  23M    0 
03-03 17:24:32| 27   0  25  47   0|2094M  136M  188k 5569M|  23M 1024B
03-03 17:24:33| 26   1  15  59   0|2093M  135M  188k 5571M|  21M 4096B
03-03 17:24:34| 28   0  17  53   0|2094M  130M  188k 5575M|  23M    0 
03-03 17:24:35| 27   1  35  38   0|2094M  126M  188k 5580M|  23M   12k
03-03 17:24:36| 27   0  20  53   0|2094M  121M  188k 5584M|  23M   64k
03-03 17:24:37| 26   0   8  65   0|2094M  136M  188k 5569M|  23M   12k
03-03 17:24:38| 29   1  15  55   0|2093M  132M  188k 5573M|  23M    0 
03-03 17:24:39| 37   1   7  56   0|2093M  128M  188k 5578M|  24M   16k
03-03 17:24:40| 38   1   9  53   0|2093M  138M  188k 5568M|  27M   12k
03-03 17:24:41| 68   1   4  26   0|2093M  124M  188k 5581M|  33M   24k
03-03 17:24:42| 98   1   0   1   0|2093M  122M  188k 5584M|  40M 8192B
03-03 17:24:43| 97   1   1   2   0|2093M  139M  188k 5567M|  40M   32k
03-03 17:24:44| 97   1   1   1   0|2094M  136M  188k 5569M|  40M    0 
03-03 17:24:45| 97   1   1   0   0|2092M  135M  188k 5572M|  39M 4096B
03-03 17:24:46| 97   2   1   1   0|2093M  141M  188k 5565M|  40M   12k
03-03 17:24:47| 97   1   1   1   0|2091M  122M  188k 5586M|  39M   12k
03-03 17:24:48| 96   1   0   1   0|2091M  139M  188k 5569M|  40M 8192B
03-03 17:24:49| 97   2   1   1   0|2093M  135M  188k 5571M|  39M   28k
03-03 17:24:50| 97   1   1   1   0|2093M  133M  188k 5573M|  40M   12k
03-03 17:24:51| 97   1   1   1   0|2093M  130M  188k 5576M|  40M   68k
03-03 17:24:52| 97   1   1   1   0|2093M  128M  188k 5578M|  40M 4096B
03-03 17:24:53| 95   1   1   2   0|2093M  126M  188k 5580M|  39M    0 
03-03 17:24:54| 97   2   1   0   0|2093M  124M  188k 5582M|  40M   12k
03-03 17:24:55| 98   1   0   1   0|2093M  122M  188k 5585M|  40M   42k
03-03 17:24:56| 93   1   1   5   0|2093M  139M  188k 5567M|  38M   14k
03-03 17:24:57| 87   1   1  11   0|2093M  121M  188k 5585M|  37M   13k
03-03 17:24:58| 40   1   6  53   0|2093M  133M  188k 5573M|  25M 4097B
03-03 17:24:59| 30   1  15  55   0|2093M  129M  188k 5577M|  23M   12k
03-03 17:25:00| 27   1  17  55   0|2093M  126M  188k 5581M|  23M 4096B
03-03 17:25:01| 27   0  28  44   0|2092M  122M  188k 5585M|  23M 8191B
03-03 17:25:02| 28   2  29  41   0|2095M  125M  188k 5580M|  32M   14k
03-03 17:25:03| 31   2  12  55   0|2098M  130M  188k 5572M|  29M 8191B
03-03 17:25:04| 61  17   6  15   0|2107M  134M  188k 5557M|  33M   66k
03-03 17:25:05| 89   6   1   3   0|2104M  136M  188k 5557M|  38M   16k
03-03 17:25:06| 90   9   1   0   0|2102M  127M  188k 5570M|  33M   12k
03-03 17:25:07| 92   6   1   0   0|2100M  133M  188k 5565M|  34M   20k
03-03 17:25:08| 97   1   1   1   0|2100M  132M  188k 5567M|  40M   24k
03-03 17:25:09| 97   2   1   0   0|2099M  130M  188k 5570M|  40M   12k
03-03 17:25:10| 97   2   0   1   0|2099M  128M  188k 5572M|  40M   28k
03-03 17:25:11| 99   2   1   0   0|2100M  125M  188k 5575M|  40M   36k
03-03 17:25:12| 75   1   9  15   0|2099M  129M  188k 5571M|  33M    0 
03-03 17:25:13| 36   0  13  49   0|2099M  125M  188k 5575M|  23M    0 
03-03 17:25:14| 29   1  25  44   0|2099M  122M  188k 5578M|  21M   12k
03-03 17:25:15| 29   1  26  44   0|2099M  136M  188k 5563M|  23M   20k
03-03 17:25:16| 32   3  22  43   0|2095M  135M  188k 5569M|  24M 8191B
03-03 17:25:17| 28   1  24  48   0|2096M  132M  188k 5571M|  22M    0 
03-03 17:25:18| 29   1   9  61   0|2096M  129M  188k 5574M|  23M   24k
03-03 17:25:19| 28   1   5  66   0|2096M  126M  188k 5578M|  23M   12k
03-03 17:25:20| 28   1  29  42   0|2095M  123M  188k 5581M|  22M 4095B
03-03 17:25:21| 33   1  17  50   0|2091M  123M  188k 5585M|  23M    0 
03-03 17:25:22| 26   1   4  69   0|2094M  126M  188k 5580M|  22M    0 
03-03 17:25:23| 29   1   5  65   0|2094M  121M  188k 5584M|  22M    0 
03-03 17:25:24| 26   1  26  47   0|2094M  128M  188k 5578M|  22M   16k
03-03 17:25:25| 28   1  25  46   0|2093M  126M  188k 5581M|  22M   70k
03-03 17:25:26| 29   1  22  49   0|2095M  128M  188k 5577M|  23M 1716k
03-03 17:25:27| 32   1  21  46   0|2095M  125M  188k 5580M|  21M 3072B
03-03 17:25:28| 30   1   5  66   0|2095M  128M  188k 5576M|  23M    0 
03-03 17:25:29| 28   1   6  65   0|2093M  126M  188k 5580M|  22M    0 
03-03 17:25:30| 29   1  21  48   0|2094M  129M  188k 5577M|  23M    0 
03-03 17:25:31| 30   0  19  51   0|2095M  124M  188k 5581M|  22M    0 
03-03 17:25:32| 35   1  20  43   0|2094M  137M  188k 5568M|  23M    0 
03-03 17:25:33| 29   1   5  65   0|2093M  124M  188k 5583M|  23M   12k
03-03 17:25:34| 24   1  25  49   0|2093M  128M  188k 5578M|  22M    0 
03-03 17:25:35| 28   1   5  66   0|2093M  124M  188k 5582M|  22M 1025B
03-03 17:25:36| 32   1   9  60   0|2094M  127M  188k 5579M|  22M   48k
03-03 17:25:37| 26   1   6  66   0|2093M  126M  188k 5581M|  21M 8190B
03-03 17:25:38| 28   0   2  70   0|2094M  128M  188k 5577M|  22M    0 
03-03 17:25:39| 25   1  21  53   0|2093M  125M  188k 5582M|  22M    0 
03-03 17:25:40| 28   1  22  49   0|2092M  131M  188k 5576M|  22M    0 
03-03 17:25:41| 28   0  20  50   0|2093M  126M  188k 5581M|  22M   12k
03-03 17:25:42| 29   1  24  47   0|2093M  129M  188k 5578M|  23M    0 
03-03 17:25:43| 28   1  16  54   0|2094M  123M  188k 5583M|  22M    0 
03-03 17:25:44| 29   0  12  58   0|2092M  129M  188k 5578M|  23M 8186B
03-03 17:25:45| 28   1  22  49   0|2093M  125M  188k 5582M|  21M    0 
03-03 17:25:46| 30   1  15  54   0|2094M  128M  188k 5578M|  23M 4096B
03-03 17:25:47| 29   1   9  61   0|2092M  134M  188k 5573M|  22M    0 
03-03 17:25:48| 31   1  14  55   0|2093M  127M  188k 5579M|  22M 8194B
03-03 17:25:49| 28   0   6  64   0|2093M  125M  188k 5582M|  22M    0 
03-03 17:25:50| 28   1   5  66   0|2093M  122M  188k 5585M|  21M    0 
03-03 17:25:51| 26   1  17  56   0|2095M  124M  188k 5581M|  22M   40k
03-03 17:25:52| 31   1  28  42   0|2094M  129M  188k 5577M|  23M 8192B
03-03 17:25:53| 31   1  24  44   0|2094M  123M  188k 5582M|  23M    0 
03-03 17:25:54| 26   0   2  70   0|2094M  128M  188k 5577M|  21M    0 
03-03 17:25:55| 29   0  21  50   0|2094M  125M  188k 5581M|  21M  135k
03-03 17:25:56| 28   1  26  46   0|2096M  127M  188k 5576M|  22M    0 
03-03 17:25:57| 27   0  12  59   0|2093M  128M  188k 5578M|  20M   15k
03-03 17:25:58| 27   1  20  52   0|2095M  130M  188k 5574M|  24M    0 
03-03 17:25:59| 30   0  29  40   0|2094M  135M  188k 5570M|  24M   16k
03-03 17:26:00| 28   1   8  63   0|2093M  122M  188k 5585M|  23M   20k
03-03 17:26:01| 27   0  13  59   0|2092M  126M  188k 5581M|  23M    0 
03-03 17:26:02| 27   1  25  47   0|2095M  127M  188k 5578M|  23M    0 
03-03 17:26:03| 32   1  27  39   0|2095M  123M  188k 5582M|  23M    0 
03-03 17:26:04| 33   1  10  57   0|2093M  127M  188k 5579M|  23M    0 
03-03 17:26:05| 27   0  22  49   0|2094M  132M  188k 5573M|  22M    0 
03-03 17:26:06| 29   1  22  48   0|2094M  127M  188k 5578M|  22M    0 
03-03 17:26:07| 32   1   2  65   0|2094M  122M  188k 5583M|  23M 9217B
03-03 17:26:08| 25   1   7  67   0|2093M  127M  188k 5580M|  22M    0 
03-03 17:26:09| 29   1   9  60   0|2093M  124M  188k 5583M|  21M    0 
03-03 17:26:10| 30   1   3  68   0|2093M  126M  188k 5580M|  23M    0 
03-03 17:26:11| 31   1  15  54   0|2093M  121M  188k 5585M|  22M    0 
03-03 17:26:12| 30   1   3  67   0|2094M  125M  188k 5581M|  22M    0 
03-03 17:26:13| 28   1  15  55   0|2094M  137M  188k 5568M|  23M    0 
03-03 17:26:14| 31   1   4  64   0|2093M  124M  188k 5582M|  23M   12k
03-03 17:26:15| 32   0   8  58   0|2093M  123M  188k 5584M|  23M    0 
03-03 17:26:16| 27   1  21  52   0|2094M  125M  188k 5581M|  23M    0 
03-03 17:26:17| 28   1  26  45   0|2094M  128M  188k 5577M|  22M    0 
03-03 17:26:18| 31   0  14  54   0|2095M  123M  188k 5581M|  21M    0 
03-03 17:26:19| 25   1  19  54   0|2095M  127M  188k 5577M|  22M    0 
03-03 17:26:20| 26   1  16  58   0|2093M  125M  188k 5582M|  22M    0 
03-03 17:26:21| 27   1  16  57   0|2094M  127M  188k 5579M|  23M    0 
03-03 17:26:22| 28   0  24  47   0|2094M  122M  188k 5584M|  23M    0 
03-03 17:26:23| 27   1   9  64   0|2094M  125M  188k 5580M|  22M    0 
03-03 17:26:24| 27   0  12  60   0|2094M  122M  188k 5584M|  22M    0 
03-03 17:26:25| 31   1   6  63   0|2094M  124M  188k 5582M|  24M    0 
03-03 17:26:26| 31   0   2  65   0|2095M  127M  188k 5577M|  22M  102k
03-03 17:26:27| 24   1  13  61   0|2094M  127M  188k 5578M|  19M 3072B
03-03 17:26:28| 30   1  26  44   0|2093M  123M  188k 5584M|  24M 8192B
03-03 17:26:29| 30   1  15  54   0|2096M  135M  188k 5569M|  23M   20k
03-03 17:26:30| 29   0  13  58   0|2094M  123M  188k 5583M|  23M   16k
03-03 17:26:31| 31   1  20  47   0|2094M  138M  188k 5567M|  22M    0 
03-03 17:26:32| 33   1   5  61   0|2094M  134M  188k 5571M|  22M   12k
03-03 17:26:33| 29   1  16  56   0|2093M  132M  188k 5574M|  22M 8193B
03-03 17:26:34| 31   0  14  53   0|2092M  126M  188k 5581M|  24M   20k
03-03 17:26:35| 37   1   8  54   0|2093M  125M  188k 5581M|  27M    0 
03-03 17:26:36| 28   1  38  32   0|2095M  136M  188k 5569M|  23M    0 
