----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
13-05 23:47:01| 99   0   0   0   0|2101M  132M 4388k 5505M|  13M   30k
13-05 23:47:02| 99   1   1   0   0|2101M  133M 4388k 5504M|  14M  152k
13-05 23:47:03| 99   1   0   0   0|2101M  135M 4388k 5502M|  13M   84k
13-05 23:47:04| 99   0   1   0   0|2102M  136M 4388k 5501M|  14M   69k
13-05 23:47:05| 98   1   1   0   0|2101M  123M 4388k 5515M|  13M    0 
13-05 23:47:06| 98   1   1   0   0|2101M  124M 4388k 5513M|  14M   64k
13-05 23:47:07| 99   0   0   0   0|2102M  125M 4388k 5512M|  13M   76k
13-05 23:47:08| 98   1   1   0   0|2101M  127M 4388k 5511M|  14M   52k
13-05 23:47:09| 99   1   1   1   0|2101M  129M 4388k 5509M|  13M   74k
13-05 23:47:10| 99   0   0   0   0|2101M  131M 4388k 5508M|  13M   64k
13-05 23:47:11| 98   0   0   0   0|2101M  132M 4388k 5506M|  13M   68k
13-05 23:47:12| 98   1   1   0   0|2101M  134M 4388k 5505M|  14M   76k
13-05 23:47:13| 99   1   0   0   0|2101M  135M 4388k 5503M|  13M   72k
13-05 23:47:14| 99   0   1   0   0|2100M  123M 4388k 5517M|  14M 1024B
13-05 23:47:15| 99   1   0   0   0|2100M  124M 4388k 5515M|  13M   28k
13-05 23:47:16| 98   0   1   0   0|2100M  126M 4388k 5514M|  13M   76k
13-05 23:47:17| 96   1   1   2   0|2100M  144M 4388k 5496M|  13M  178k
13-05 23:47:18| 99   1   1   0   0|2100M  131M 4388k 5510M|  13M    0 
13-05 23:47:19| 98   0   1   0   0|2100M  133M 4388k 5508M|  13M   72k
13-05 23:47:20| 99   1   1   0   0|2100M  147M 4244k 5495M|  16M   84k
13-05 23:47:21| 99   1   0   0   0|2099M  130M 4244k 5512M|  17M    0 
13-05 23:47:22| 99   1   1   0   0|2100M  131M 4244k 5511M|  15M   72k
13-05 23:47:23| 99   1   0   0   0|2100M  132M 4244k 5510M|  13M  100k
13-05 23:47:24| 98   1   1   0   0|2100M  133M 4244k 5508M|  13M   52k
13-05 23:47:25| 98   1   1   0   0|2100M  134M 4244k 5507M|  13M   88k
13-05 23:47:26| 99   1   1   0   0|2100M  135M 4244k 5507M|  14M  100k
13-05 23:47:27| 99   1   1   0   0|2099M  122M 4244k 5520M|  14M    0 
13-05 23:47:28| 97   0   0   2   0|2099M  124M 4244k 5518M|  13M   39k
13-05 23:47:29| 96   2   1   0   0|2103M  139M 4244k 5501M|  12M  176k
13-05 23:47:30| 99   1   1   0   0|2104M  125M 4244k 5514M|  13M    0 
13-05 23:47:31| 98   1   1   0   0|2105M  125M 4244k 5513M|  13M  249k
13-05 23:47:32| 98   0   1   0   0|2104M  127M 4244k 5511M|  13M   97k
13-05 23:47:33| 98   1   1   0   0|2104M  130M 4244k 5509M|  13M   75k
13-05 23:47:34| 99   1   0   0   0|2103M  147M 4244k 5493M|  14M  175k
13-05 23:47:35| 98   0   1   0   0|2104M  133M 4244k 5506M|  13M    0 
13-05 23:47:36| 99   1   1   0   0|2104M  134M 4244k 5505M|  13M   60k
13-05 23:47:37| 99   1   0   0   0|2104M  135M 4244k 5505M|  15M   70k
13-05 23:47:38| 92   1   1   6   0|2104M  134M 4244k 5507M|  16M   89k
13-05 23:47:39| 98   0   1   0   0|2104M  149M 4244k 5492M|  15M  128k
13-05 23:47:40| 99   0   1   0   0|2103M  136M 4244k 5505M|  14M    0 
13-05 23:47:41| 99   1   1   0   0|2103M  123M 4244k 5519M|  13M    0 
13-05 23:47:42| 98   0   1   0   0|2103M  124M 4244k 5518M|  13M  100k
13-05 23:47:43| 99   1   0   0   0|2103M  125M 4244k 5517M|  13M   92k
13-05 23:47:44| 98   1   1   0   0|2103M  127M 4244k 5515M|  13M   96k
13-05 23:47:45| 99   1   1   0   0|2103M  128M 4244k 5514M|  14M  104k
13-05 23:47:46| 99   1   1   0   0|2103M  128M 4244k 5515M|  15M   88k
13-05 23:47:47| 96   0   1   3   0|2103M  128M 4244k 5516M|  16M   99k
13-05 23:47:48| 99   0   0   0   0|2102M  142M 4244k 5502M|  16M  176k
13-05 23:47:49| 99   1   1   0   0|2103M  129M 4244k 5515M|  14M    0 
13-05 23:47:50| 99   1   1   0   0|2102M  146M 4244k 5499M|  13M  148k
13-05 23:47:51| 98   0   1   0   0|2103M  133M 4244k 5512M|  14M    0 
13-05 23:47:52|100   1   0   0   0|2103M  150M 4244k 5495M|  13M  148k
13-05 23:47:53| 98   0   1   0   0|2102M  137M 4244k 5509M|  13M    0 
13-05 23:47:54| 98   0   0   0   0|2103M  123M 4244k 5522M|  13M    0 
13-05 23:47:55| 99   1   1   0   0|2102M  140M 4244k 5505M|  14M  200k
13-05 23:47:56| 98   1   1   0   0|2102M  127M 4244k 5519M|  14M    0 
13-05 23:47:57| 98   0   1   0   0|2102M  145M 4244k 5502M|  13M  144k
13-05 23:47:58|100   1   1   0   0|2101M  131M 4244k 5515M|  14M    0 
13-05 23:47:59| 99   1   0   0   0|2102M  146M 4244k 5500M|  16M  148k
13-05 23:48:00| 99   1   1   0   0|2102M  129M 4244k 5517M|  17M    0 
13-05 23:48:01| 97   1   1   1   0|2102M  132M 4244k 5514M|  14M   67k
13-05 23:48:02| 98   1   1   0   0|2103M  133M 4244k 5513M|  14M  173k
13-05 23:48:03| 99   1   1   0   0|2102M  134M 4244k 5512M|  13M   68k
13-05 23:48:04| 98   1   1   0   0|2103M  151M 4244k 5494M|  13M  219k
13-05 23:48:05| 98   1   0   0   0|2102M  139M 4244k 5508M|  14M    0 
13-05 23:48:06| 97   2   1   0   0|2116M  143M 4244k 5490M|  12M  160k
13-05 23:48:07| 99   1   1   0   0|2115M  130M 4244k 5504M|  13M    0 
13-05 23:48:08| 98   1   1   0   0|2115M  132M 4244k 5502M|  14M 8192B
13-05 23:48:09| 98   0   1   0   0|2116M  133M 4244k 5500M|  13M  100k
13-05 23:48:10|100   1   0   0   0|2115M  121M 4244k 5514M|  14M    0 
13-05 23:48:11| 98   0   1   0   0|2115M  122M 4244k 5513M|  13M   44k
13-05 23:48:12| 99   1   1   0   0|2114M  127M 4244k 5509M|  14M   76k
13-05 23:48:13| 97   1   1   0   0|2115M  129M 4244k 5507M|  13M   56k
13-05 23:48:14| 99   0   1   0   0|2115M  130M 4244k 5506M|  13M   88k
13-05 23:48:15| 99   1   1   0   0|2115M  132M 4244k 5504M|  14M   48k
13-05 23:48:16| 97   1   1   2   0|2115M  133M 4244k 5503M|  13M   90k
13-05 23:48:17| 98   1   0   0   0|2115M  121M 4244k 5516M|  13M 1024B
13-05 23:48:18| 99   0   1   0   0|2115M  138M 4244k 5499M|  14M  116k
13-05 23:48:19| 99   1   0   0   0|2115M  124M 4244k 5512M|  14M    0 
13-05 23:48:20| 98   1   1   0   0|2115M  125M 4244k 5512M|  13M   36k
13-05 23:48:21| 99   1   1   0   0|2115M  127M 4244k 5510M|  13M   80k
13-05 23:48:22| 99   1   1   0   0|2115M  128M 4244k 5509M|  14M   80k
13-05 23:48:23| 99   1   0   0   0|2115M  130M 4244k 5507M|  13M   68k
13-05 23:48:24| 98   1   1   0   0|2115M  130M 4244k 5507M|  15M   80k
13-05 23:48:25| 98   1   1   0   0|2114M  129M 4244k 5509M|  17M   68k
13-05 23:48:26| 98   0   1   0   0|2114M  128M 4244k 5510M|  16M   88k
13-05 23:48:27| 96   1   1   2   0|2114M  146M 4244k 5493M|  13M  174k
13-05 23:48:28| 99   1   1   0   0|2114M  133M 4244k 5506M|  14M    0 
13-05 23:48:29| 98   1   1   0   0|2115M  149M 4244k 5489M|  13M  124k
13-05 23:48:30| 98   1   1   0   0|2114M  136M 4244k 5503M|  14M    0 
13-05 23:48:31|100   1   1   0   0|2114M  123M 4244k 5516M|  14M 2048B
13-05 23:48:32| 98   0   1   0   0|2114M  125M 4244k 5515M|  13M   48k
13-05 23:48:33| 99   1   1   0   0|2113M  142M 4244k 5498M|  14M  324k
13-05 23:48:34| 68   0   0  31   0|2114M  134M 4244k 5506M|8183k 3069B
13-05 23:48:35| 99   1   1   0   0|2114M  133M 4244k 5507M|  17M   82k
13-05 23:48:36| 99   0   1   0   0|2113M  147M 4244k 5494M|  16M  204k
13-05 23:48:37| 99   0   1   0   0|2113M  131M 4244k 5510M|  17M    0 
13-05 23:48:38| 98   1   1   0   0|2113M  147M 4244k 5494M|  15M  176k
13-05 23:48:39| 99   0   1   0   0|2113M  134M 4244k 5508M|  14M    0 
13-05 23:48:40| 98   1   0   0   0|2114M  150M 4244k 5491M|  13M   80k
13-05 23:48:41| 99   1   1   0   0|2113M  138M 4244k 5504M|  14M    0 
13-05 23:48:42| 99   0   1   0   0|2113M  125M 4244k 5517M|  14M    0 
13-05 23:48:43| 97   1   1   0   0|2117M  140M 4244k 5499M|  12M  152k
13-05 23:48:44| 99   1   1   0   0|2117M  127M 4244k 5512M|  13M    0 
13-05 23:48:45| 97   1   1   0   0|2118M  142M 4244k 5495M|  13M  136k
13-05 23:48:46| 99   0   0   0   0|2117M  130M 4244k 5509M|  14M    0 
13-05 23:48:47| 99   1   1   0   0|2117M  147M 4244k 5492M|  13M  153k
13-05 23:48:48| 99   1   1   0   0|2117M  133M 4244k 5506M|  14M    0 
13-05 23:48:49| 98   1   1   0   0|2118M  133M 4244k 5505M|  13M   12k
13-05 23:48:50| 99   0   0   0   0|2117M  122M 4244k 5517M|  13M 8192B
13-05 23:48:51| 99   1   1   0   0|2117M  123M 4244k 5516M|  14M   40k
13-05 23:48:52| 99   1   1   0   0|2117M  125M 4244k 5514M|  13M 4096B
13-05 23:48:53| 98   1   1   0   0|2117M  127M 4244k 5513M|  13M   32k
13-05 23:48:54| 98   1   1   0   0|2117M  127M 4244k 5512M|  14M   36k
13-05 23:48:55| 99   1   1   0   0|2117M  144M 4244k 5495M|  14M 8192B
13-05 23:48:56| 99   1   0   0   0|2117M  131M 4244k 5509M|  14M    0 
13-05 23:48:57| 98   1   1   0   0|2118M  147M 4244k 5492M|  13M   56k
13-05 23:48:58| 98   1   1   0   0|2117M  134M 4244k 5506M|  14M    0 
13-05 23:48:59| 99   1   1   0   0|2118M  126M 4244k 5512M|  13M 4096B
13-05 23:49:00| 99   1   1   0   0|2118M  127M 4244k 5512M|  14M   16k
13-05 23:49:01| 98   0   1   0   0|2118M  127M 4244k 5512M|  13M   20k
13-05 23:49:02| 99   1   1   0   0|2117M  121M 4244k 5519M|  14M   21k
13-05 23:49:03| 98   1   1   0   0|2118M  124M 4244k 5515M|  14M   20k
13-05 23:49:04| 94   1   1   5   0|2119M  134M 4244k 5505M|  12M  177k
13-05 23:49:05| 99   0   1   0   0|2116M  126M 4244k 5516M|  17M 1024B
13-05 23:49:06| 97   1   1   0   0|2117M  122M 4244k 5519M|  16M   44k
13-05 23:49:07| 98   0   1   0   0|2117M  122M 4244k 5519M|  14M   12k
13-05 23:49:08| 99   0   0   0   0|2118M  122M 4244k 5519M|  14M 4096B
13-05 23:49:09| 99   1   1   0   0|2117M  123M 4244k 5519M|  14M   40k
13-05 23:49:10| 98   0   1   0   0|2117M  123M 4244k 5519M|  13M   20k
13-05 23:49:11| 99   1   1   0   0|2116M  124M 4244k 5519M|  14M    0 
13-05 23:49:12| 99   1   1   0   0|2117M  124M 4244k 5518M|  13M   36k
13-05 23:49:13| 99   1   1   0   0|2118M  124M 4244k 5518M|  13M   36k
13-05 23:49:14| 99   0   0   0   0|2118M  124M 4244k 5518M|  13M   28k
13-05 23:49:15| 99   1   1   0   0|2118M  124M 4244k 5518M|  13M   68k
13-05 23:49:16| 99   1   1   0   0|2118M  125M 4244k 5517M|  14M 4096B
13-05 23:49:17| 98   0   1   0   0|2118M  125M 4244k 5517M|  14M   88k
13-05 23:49:18| 99   1   1   0   0|2116M  123M 4244k 5521M|  13M    0 
13-05 23:49:19| 98   0   1   0   0|2118M  125M 4244k 5518M|  13M   52k
13-05 23:49:20| 99   0   0   0   0|2117M  126M 4244k 5518M|  13M   60k
13-05 23:49:21| 96   2   1   1   0|2121M  123M 4244k 5517M|  13M   60k
13-05 23:49:22| 99   1   1   0   0|2121M  123M 4244k 5517M|  14M   40k
13-05 23:49:23| 97   0   1   0   0|2121M  123M 4244k 5517M|  13M   24k
13-05 23:49:24| 99   1   1   0   0|2121M  124M 4244k 5516M|  14M  192k
13-05 23:49:25| 99   1   1   0   0|2121M  124M 4244k 5516M|  14M   32k
13-05 23:49:26| 98   0   1   0   0|2121M  124M 4240k 5516M|  13M   24k
13-05 23:49:27| 98   1   1   0   0|2122M  133M 4240k 5507M|  13M   44k
13-05 23:49:28| 99   1   1   0   0|2121M  127M 4240k 5513M|  14M    0 
13-05 23:49:29| 99   1   0   0   0|2122M  123M 4240k 5517M|  17M   28k
13-05 23:49:30|100   0   1   0   0|2120M  126M 4240k 5517M|  16M   60k
13-05 23:49:31| 97   1   1   0   0|2121M  124M 4240k 5517M|  14M   12k
13-05 23:49:32| 98   1   2   0   0|2121M  124M 4240k 5517M|  13M   54k
13-05 23:49:33| 99   1   1   0   0|2122M  123M 4240k 5516M|  13M   32k
13-05 23:49:34| 95   1   1   2   0|2122M  123M 4240k 5517M|  12M   71k
13-05 23:49:35| 98   1   1   0   0|2123M  123M 4240k 5516M|  14M   22k
13-05 23:49:36| 98   1   1   0   0|2120M  132M 4240k 5510M|  14M   92k
13-05 23:49:37| 99   1   1   0   0|2119M  123M 4240k 5521M|  13M 8193B
13-05 23:49:38| 98   1   0   0   0|2119M  123M 4240k 5521M|  14M   25k
13-05 23:49:39| 99   1   1   0   0|2120M  122M 4240k 5521M|  14M   24k
13-05 23:49:40| 98   0   1   0   0|2120M  123M 4240k 5520M|  13M   52k
13-05 23:49:41| 98   1   1   0   0|2120M  123M 4240k 5520M|  14M   12k
13-05 23:49:42| 98   1   1   0   0|2120M  123M 4240k 5520M|  13M   64k
13-05 23:49:43| 99   1   1   0   0|2120M  132M 4240k 5512M|  13M   48k
13-05 23:49:44| 99   1   0   0   0|2121M  125M 4240k 5518M|  14M   12k
13-05 23:49:45| 98   1   1   0   0|2121M  125M 4232k 5518M|  13M   36k
13-05 23:49:46| 99   1   1   0   0|2121M  125M 4232k 5518M|  13M   36k
13-05 23:49:47| 98   0   0   0   0|2119M  131M 4232k 5515M|  14M   56k
13-05 23:49:48| 99   1   1   0   0|2120M  124M 4228k 5522M|  13M    0 
13-05 23:49:49| 99   0   0   0   0|2121M  123M 4220k 5521M|  13M   64k
13-05 23:49:50| 99   1   1   0   0|2121M  123M 4212k 5521M|  13M   12k
13-05 23:49:51| 98   0   0   0   0|2121M  124M 4204k 5521M|  13M   36k
13-05 23:49:52| 99   0   1   0   0|2121M  124M 4196k 5520M|  14M   56k
13-05 23:49:53| 98   1   1   0   0|2121M  124M 4188k 5520M|  13M   12k
13-05 23:49:54| 99   0   1   0   0|2121M  124M 4180k 5520M|  14M   52k
13-05 23:49:55| 98   1   1   0   0|2121M  122M 4172k 5522M|  15M   84k
13-05 23:49:56| 99   0   1   0   0|2119M  128M 4164k 5519M|  17M   40k
13-05 23:49:57| 98   1   0   0   0|2119M  123M 4160k 5525M|  16M   24k
13-05 23:49:58| 96   2   1   0   0|2125M  125M 4148k 5518M|  13M   68k
13-05 23:49:59| 98   1   0   0   0|2127M  123M 4140k 5517M|  13M 8192B
13-05 23:50:00|100   0   0   0   0|2126M  124M 4132k 5517M|  13M   44k
13-05 23:50:01| 98   0   1   0   0|2127M  124M 4124k 5517M|  13M   24k
13-05 23:50:02| 98   1   1   0   0|2127M  124M 4116k 5516M|  14M   49k
13-05 23:50:03| 99   1   0   0   0|2126M  125M 4108k 5516M|  13M    0 
13-05 23:50:04| 99   1   1   0   0|2127M  125M 4100k 5515M|  13M   20k
13-05 23:50:05| 98   1   1   0   0|2127M  125M 4092k 5515M|  14M   58k
13-05 23:50:06| 99   1   1   0   0|2126M  130M 4084k 5512M|  14M   56k
13-05 23:50:07| 99   1   1   0   0|2126M  124M 4080k 5518M|  13M 8192B
13-05 23:50:08| 98   1   1   0   0|2125M  127M 4072k 5515M|  13M   69k
13-05 23:50:09| 98   1   1   0   0|2124M  122M 4068k 5522M|  14M 8192B
13-05 23:50:10| 99   1   0   0   0|2124M  125M 4060k 5519M|  13M   52k
13-05 23:50:11| 98   1   1   0   0|2125M  124M 4052k 5519M|  13M   48k
13-05 23:50:12| 99   1   1   0   0|2125M  124M 4044k 5519M|  14M   36k
13-05 23:50:13| 98   0   1   0   0|2127M  127M 4032k 5515M|  17M   64k
13-05 23:50:14| 99   1   1   0   0|2125M  126M 4024k 5518M|  16M   52k
13-05 23:50:15| 98   1   0   0   0|2125M  126M 4016k 5517M|  13M   36k
13-05 23:50:16| 99   0   1   0   0|2125M  126M 4008k 5517M|  14M   44k
13-05 23:50:17| 99   1   0   0   0|2123M  129M 4004k 5518M|  13M   28k
13-05 23:50:18| 98   1   1   0   0|2124M  122M 4004k 5524M|  13M   48k
13-05 23:50:19| 99   0   0   0   0|2124M  122M 4004k 5524M|  13M   36k
13-05 23:50:20| 98   1   1   0   0|2124M  122M 4004k 5524M|  14M   28k
13-05 23:50:21| 99   0   1   0   0|2123M  124M 4004k 5523M|  13M   56k
13-05 23:50:22| 98   1   1   0   0|2123M  123M 4004k 5524M|  14M   44k
13-05 23:50:23| 99   1   1   0   0|2125M  129M 4004k 5516M|  13M   68k
13-05 23:50:24| 99   1   1   0   0|2123M  124M 4004k 5523M|  13M   28k
13-05 23:50:25| 99   1   1   0   0|2123M  124M 4004k 5523M|  13M   48k
13-05 23:50:26| 98   0   1   0   0|2123M  126M 4004k 5521M|  15M  172k
13-05 23:50:27| 99   1   1   0   0|2124M  123M 4004k 5523M|  17M   48k
13-05 23:50:28| 98   0   1   0   0|2123M  122M 4004k 5526M|  16M   48k
13-05 23:50:29| 99   1   0   0   0|2123M  123M 4004k 5525M|  13M   48k
13-05 23:50:30| 98   0   1   0   0|2123M  123M 4004k 5525M|  13M   48k
13-05 23:50:31| 99   0   1   0   0|2123M  126M 4004k 5522M|  14M   88k
13-05 23:50:32| 98   1   1   0   0|2124M  126M 4004k 5522M|  13M   50k
13-05 23:50:33| 99   1   0   0   0|2124M  127M 3996k 5521M|  13M   48k
13-05 23:50:34| 99   0   1   0   0|2123M  121M 3992k 5528M|  13M   20k
13-05 23:50:35| 94   2   2   1   0|2127M  125M 3980k 5520M|  12M  122k
13-05 23:50:36| 79   1  20   0   0|2127M  126M 3972k 5519M|  13M   24k
13-05 23:50:37| 76   0  24   0   0|2128M  126M 3964k 5518M|  13M   72k
13-05 23:50:38| 76   1  24   0   0|2127M  122M 3960k 5524M|  13M    0 
13-05 23:50:39| 75   0  24   0   0|2126M  123M 3952k 5524M|  13M   97k
13-05 23:50:40| 75   1  24   0   0|2128M  123M 3944k 5523M|  13M 4096B
13-05 23:50:41| 75   1  24   0   0|2128M  123M 3936k 5522M|  13M   60k
13-05 23:50:42| 75   0  24   0   0|2127M  126M 3928k 5520M|  14M   60k
13-05 23:50:43| 75   1  24   0   0|2127M  124M 3920k 5522M|  16M   52k
13-05 23:50:44| 75   0  24   0   0|2127M  122M 3912k 5524M|  16M   56k
13-05 23:50:45| 75   1  24   0   0|2128M  122M 3904k 5523M|  13M   32k
13-05 23:50:46| 76   1  24   0   0|2128M  127M 3896k 5520M|  13M   76k
13-05 23:50:47| 75   1  24   0   0|2126M  122M 3892k 5526M|  13M   16k
13-05 23:50:48| 75   0  24   0   0|2127M  123M 3884k 5525M|  13M   52k
13-05 23:50:49| 75   0  24   0   0|2128M  126M 3876k 5521M|  13M   36k
13-05 23:50:50| 75   1  24   0   0|2127M  127M 3868k 5520M|  13M   48k
13-05 23:50:51| 75   0  24   0   0|2127M  133M 3852k 5515M|  13M   81k
13-05 23:50:52| 76   1  24   0   0|2124M  123M 3852k 5528M|  13M    0 
13-05 23:50:53| 75   0  24   0   0|2125M  123M 3844k 5527M|  13M   36k
13-05 23:50:54| 75   1  24   0   0|2126M  127M 3832k 5522M|  16M   92k
13-05 23:50:55| 74   1  25   0   0|2127M  124M 3824k 5524M|  15M   24k
13-05 23:50:56| 51   1  48   0   0|2127M  125M 3816k 5524M|  13M   52k
13-05 23:50:57| 51   1  49   0   0|2128M  125M 3808k 5522M|  12M  208k
13-05 23:50:58| 51   1  49   0   0|2125M  123M 3804k 5528M|  13M 4096B
13-05 23:50:59| 51   1  48   0   0|2126M  124M 3796k 5527M|  13M   72k
13-05 23:51:00| 47   1  53   0   0|2131M  124M 3788k 5522M|  14M   44k
13-05 23:51:01| 66   3  30   0   0|2136M  123M 3784k 5518M|2979k   20k
13-05 23:51:02| 88   4   8   0   0|2146M  126M 3776k 5504M|  56k   82k
13-05 23:51:03| 76  16   7   0   0|2191M  143M 3708k 5445M| 184k  272k
13-05 23:51:04| 75  19   6   0   0|2195M  140M 3708k 5447M|   0     0 
13-05 23:51:05| 72  20   7   0   0|2198M  137M 3708k 5448M| 144k   10k
13-05 23:51:06| 85  11   4   0   0|2198M  137M 3708k 5450M|   0     0 
13-05 23:51:07| 81   2  17   0   0|2201M  130M 3708k 5454M| 420k    0 
13-05 23:51:08| 46   1  14  39   0|2201M  126M 3708k 5457M|2622k   63k
13-05 23:51:09| 26   1  17  56   0|2201M  153M 3668k 5430M|4484k 3538k
13-05 23:51:10| 98   1   1   0   0|2200M  138M 3668k 5447M|  16M    0 
13-05 23:51:11| 99   0   1   0   0|2200M  122M 3668k 5463M|  16M    0 
13-05 23:51:12| 98   1   0   0   0|2200M  122M 3652k 5463M|  14M   36k
13-05 23:51:13| 98   0   2   0   0|2200M  127M 3636k 5459M|  13M   76k
13-05 23:51:14| 99   1   1   0   0|2200M  128M 3620k 5457M|  13M   60k
13-05 23:51:15| 98   1   1   0   0|2201M  128M 3604k 5456M|  13M   52k
13-05 23:51:16| 98   1   1   0   0|2202M  152M 3588k 5432M|  13M   52k
13-05 23:51:17| 99   0   1   0   0|2203M  138M 3588k 5444M|  13M    0 
13-05 23:51:18| 98   0   1   0   0|2203M  126M 3588k 5458M|  13M    0 
13-05 23:51:19| 99   1   1   0   0|2204M  153M 3572k 5430M|  13M   68k
13-05 23:51:20| 99   1   1   0   0|2204M  139M 3572k 5443M|  13M    0 
13-05 23:51:21| 99   1   0   0   0|2204M  126M 3572k 5457M|  13M    0 
13-05 23:51:22| 99   1   1   0   0|2204M  127M 3556k 5455M|  13M   48k
13-05 23:51:23| 98   0   0   0   0|2203M  130M 3540k 5454M|  13M   56k
13-05 23:51:24| 98   1   0   0   0|2203M  131M 3524k 5453M|  13M   56k
13-05 23:51:25| 99   0   1   0   0|2204M  133M 3508k 5450M|  13M   52k
13-05 23:51:26| 98   1   2   0   0|2203M  134M 3508k 5450M|  13M   40k
13-05 23:51:27| 99   1   0   0   0|2204M  134M 3508k 5448M|  13M   64k
13-05 23:51:28|100   0   1   0   0|2203M  123M 3508k 5461M|  13M  124k
13-05 23:51:29| 98   0   1   0   0|2202M  125M 3492k 5460M|  13M   48k
13-05 23:51:30| 98   1   1   0   0|2203M  126M 3476k 5458M|  13M   36k
13-05 23:51:31| 99   1   1   0   0|2203M  127M 3460k 5457M|  13M   64k
13-05 23:51:32| 99   1   0   0   0|2202M  129M 3444k 5456M|  13M   60k
13-05 23:51:33| 98   1   1   0   0|2203M  147M 3404k 5438M|  13M  159k
13-05 23:51:34| 99   0   1   0   0|2202M  134M 3404k 5452M|  13M    0 
13-05 23:51:35| 97   1   1   2   0|2203M  135M 3388k 5450M|  13M  392k
13-05 23:51:36| 98   0   1   0   0|2203M  123M 3388k 5463M|  13M    0 
13-05 23:51:37| 99   1   0   0   0|2202M  143M 3348k 5444M|  13M  116k
13-05 23:51:38| 99   1   1   0   0|2203M  129M 3348k 5457M|  13M 1024B
13-05 23:51:39| 98   0   1   0   0|2203M  131M 3332k 5455M|  13M   49k
13-05 23:51:40| 99   0   0   0   0|2202M  132M 3316k 5454M|  13M   68k
13-05 23:51:41| 99   1   1   0   0|2202M  150M 3284k 5436M|  13M  112k
13-05 23:51:42| 99   1   1   0   0|2201M  138M 3284k 5450M|  13M    0 
13-05 23:51:43| 99   1   0   0   0|2202M  124M 3284k 5463M|  13M    0 
13-05 23:51:44| 98   0   1   0   0|2200M  143M 3272k 5446M|  13M  108k
13-05 23:51:45| 99   1   1   0   0|2200M  130M 3272k 5459M|  13M    0 
13-05 23:51:46| 98   1   1   0   0|2200M  132M 3272k 5458M|  13M   52k
13-05 23:51:47| 94   1   5   0   0|2200M  135M 3272k 5455M|  12M   56k
13-05 23:51:48| 65   1  35   0   0|2198M  166M 3272k 5426M|  13M  141k
13-05 23:51:49| 50   1  49   0   0|2197M  152M 3272k 5440M|  14M 1024B
13-05 23:51:50| 51   0  50   0   0|2197M  138M 3272k 5455M|  15M    0 
13-05 23:51:51| 50   0  49   0   0|2197M  138M 3272k 5454M|  14M   44k
13-05 23:51:52| 51   1  48   0   0|2197M  127M 3272k 5467M|  12M 5120B
13-05 23:51:53| 33   0  66   0   0|2197M  134M 3272k 5460M|7957k   68k
13-05 23:51:54| 26   0  74   0   0|2196M  128M 3272k 5466M|6527k    0 
13-05 23:51:55| 26   1  74   0   0|2196M  135M 3272k 5459M|7810k   56k
13-05 23:51:56| 26   0  74   0   0|2195M  128M 3272k 5467M|8064k    0 
13-05 23:51:57| 26   0  74   0   0|2194M  136M 3272k 5460M|8064k   52k
13-05 23:51:58| 25   0  73   0   0|2193M  130M 3272k 5467M|7423k  124k
13-05 23:51:59| 25   0  74   0   0|2195M  137M 3272k 5459M|6527k   52k
13-05 23:52:00| 25   1  74   0   0|2195M  130M 3272k 5465M|6657k    0 
13-05 23:52:01| 26   1  73   0   0|2196M  136M 3272k 5458M|8063k   64k
13-05 23:52:02| 26   0  74   0   0|2196M  129M 3272k 5466M|8066k    0 
13-05 23:52:03| 26   1  73   0   0|2193M  138M 3272k 5459M|7952k   86k
13-05 23:52:04| 26   0  74   0   0|2193M  131M 3272k 5467M|7936k    0 
13-05 23:52:05| 40   1  59   0   0|2193M  125M 3272k 5472M|5439k  128k
13-05 23:52:06| 84  11   5   0   0|2196M  138M 3272k 5458M|   0    47k
13-05 23:52:07| 83  12   5   0   0|2198M  136M 3272k 5460M|   0     0 
13-05 23:52:08| 73   2  14  10   0|2200M  131M 3272k 5463M|2496k    0 
13-05 23:52:09| 98   0   1   0   0|2198M  132M 3272k 5464M|  15M   72k
13-05 23:52:10| 98   1   2   0   0|2197M  132M 3272k 5465M|  16M   44k
13-05 23:52:11| 98   0   0   0   0|2197M  134M 3272k 5463M|  13M   72k
13-05 23:52:12| 98   1   1   0   0|2196M  137M 3272k 5461M|  13M   61k
13-05 23:52:13| 98   0   2   0   0|2195M  126M 3272k 5473M|  13M    0 
13-05 23:52:14| 99   1   1   0   0|2195M  129M 3272k 5471M|  13M   81k
13-05 23:52:15| 99   0   1   0   0|2194M  133M 3272k 5468M|  13M   68k
13-05 23:52:16| 88   1   3   8   0|2194M  138M 3272k 5464M|  10M   48k
13-05 23:52:17| 98   0   1   0   0|2194M  137M 3272k 5464M|  16M   80k
13-05 23:52:18| 99   1   1   0   0|2191M  139M 3272k 5465M|  16M   60k
13-05 23:52:19| 99   0   0   0   0|2191M  140M 3272k 5464M|  13M   56k
13-05 23:52:20| 98   1   1   0   0|2191M  128M 3272k 5477M|  13M    0 
