----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
09-06 20:35:34| 96   2   0   2   0|5412M  128M   84k 2254M|  22M  144k
09-06 20:35:35| 98   1   0   1   0|5409M  121M   84k 2264M|  23M   32k
09-06 20:35:36| 98   1   0   0   0|5415M  140M   84k 2239M|  22M  164k
09-06 20:35:37| 98   1   0   1   0|5416M  124M   84k 2254M|  22M   12k
09-06 20:35:38| 98   2   0   1   0|5416M  128M   84k 2250M|  23M   40k
09-06 20:35:39| 96   1   0   1   0|5427M  125M   84k 2242M|  22M   40k
09-06 20:35:40| 97   2   0   2   0|5427M  124M   84k 2243M|  23M   52k
09-06 20:35:41| 97   1   0   0   0|5416M  129M   84k 2249M|  22M 4096B
09-06 20:35:42| 87   2   0  11   0|5416M  124M   84k 2255M|  17M  426k
09-06 20:35:43| 95   2   1   2   0|5418M  138M   84k 2238M|  21M  494k
09-06 20:35:44| 95   1   1   3   0|5418M  125M   84k 2252M|  20M  201k
09-06 20:35:45| 98   2   0   0   0|5417M  121M   84k 2256M|  22M   12k
09-06 20:35:46| 98   2   0   0   0|5434M  127M   84k 2234M|  22M  126k
09-06 20:35:47| 98   2   0   0   0|5434M  126M   84k 2235M|  23M   65k
09-06 20:35:48| 95   1   1   3   0|5418M  124M   84k 2252M|  22M  344k
09-06 20:35:49| 98   2   0   1   0|5419M  145M   84k 2231M|  23M   68k
09-06 20:35:50| 81   1   0  16   0|5418M  125M   84k 2252M|  16M   27M
09-06 20:35:51| 89   2   1   9   0|5419M  136M   84k 2240M|  19M 5078k
09-06 20:35:52| 97   1   0   2   0|5409M  144M   84k 2241M|  22M   56k
09-06 20:35:53| 98   1   0   1   0|5410M  125M   84k 2258M|  22M 4096B
09-06 20:35:54| 78   1   2  19   0|5410M  146M   84k 2239M|  16M   32M
09-06 20:35:55| 88   1   2   9   0|5388M  139M   84k 2267M|  22M    0 
09-06 20:35:56| 99   2   0   0   0|5389M  136M   84k 2269M|  23M   64k
09-06 20:35:57| 97   2   0   1   0|5389M  127M   84k 2279M|  23M   16k
09-06 20:35:58| 98   1   0   1   0|5385M  130M   84k 2279M|  22M   92k
09-06 20:35:59| 77   2   1  20   0|5385M  132M   84k 2277M|  13M   60M
09-06 20:36:00| 47   2   3  47   0|5385M  127M   84k 2283M|4982k   54M
09-06 20:36:01| 55   3   1  41   0|5386M  147M   84k 2261M|4354k   57M
09-06 20:36:02| 50   2   9  38   0|5377M  141M   84k 2276M|  12M   24M
09-06 20:36:03| 53   1   6  40   0|5374M  132M   84k 2288M|  21M   24k
09-06 20:36:04| 59   1   4  36   0|5363M  143M   84k 2288M|  22M   92k
09-06 20:36:05| 52   1   8  39   0|5351M  126M   84k 2317M|  22M    0 
09-06 20:36:06| 93   1   2   3   0|5343M  147M   84k 2303M|  23M   84k
09-06 20:36:07| 91   1   1   6   0|5341M  121M   84k 2332M|  21M  161k
09-06 20:36:08| 79   2   1  18   0|5333M  124M   84k 2337M|  17M   84k
09-06 20:36:09| 95   2   1   3   0|5321M  153M   84k 2320M|  21M  574k
09-06 20:36:10| 97   2   0   1   0|5314M  135M   84k 2345M|  22M    0 
09-06 20:36:11| 94   2   0   3   0|5312M  129M   84k 2353M|  21M  221k
09-06 20:36:12| 96   2   1   2   0|5313M  124M   84k 2358M|  22M   76k
09-06 20:36:13| 97   2   0   0   0|5329M  127M   84k 2338M|  22M   93k
09-06 20:36:14| 97   1   0   1   0|5329M  122M   84k 2344M|  23M   72k
09-06 20:36:15| 95   2   0   2   0|5346M  135M   84k 2314M|  22M  164k
09-06 20:36:16| 97   1   0   2   0|5345M  136M   84k 2313M|  23M  101k
09-06 20:36:17| 98   1   0   0   0|5360M  122M   84k 2312M|  22M   44k
09-06 20:36:18| 93   4   1   3   0|5426M  159M   84k 2209M|  20M  663k
09-06 20:36:19| 99   1   0   0   0|5426M  128M   84k 2239M|  23M    0 
09-06 20:36:20| 98   1   0   0   0|5427M  124M   84k 2242M|  22M   73k
09-06 20:36:21| 99   1   0   0   0|5427M  123M   84k 2245M|  23M   76k
09-06 20:36:22| 98   1   0   1   0|5428M  146M   84k 2219M|  22M   26M
09-06 20:36:23| 69   2   0  28   0|5427M  133M   84k 2235M|  11M   16M
09-06 20:36:24| 97   2   0   1   0|5428M  129M   84k 2237M|  22M   80k
09-06 20:36:25| 98   2   0   0   0|5428M  127M   84k 2239M|  23M   72k
09-06 20:36:26| 99   1   0   0   0|5433M  126M   84k 2235M|  23M   72k
09-06 20:36:27| 99   1   0   0   0|5433M  130M   84k 2232M|  23M   44k
09-06 20:36:28| 97   2   0   1   0|5441M  126M   84k 2228M|  22M   84k
09-06 20:36:29| 94   1   4   1   0|5421M  148M   84k 2226M|  20M   60k
09-06 20:36:30| 95   1   0   3   0|5421M  146M   84k 2228M|  22M   93k
09-06 20:36:31| 95   2   0   2   0|5423M  128M   84k 2243M|  22M   12k
09-06 20:36:32| 91   1   1   6   0|5422M  146M   84k 2226M|  20M  307k
09-06 20:36:33| 86   2   1  11   0|5415M  133M   84k 2246M|  17M   37M
09-06 20:36:34| 78   2   4  16   0|5416M  138M   84k 2240M|  17M  290k
09-06 20:36:35| 95   2   1   3   0|5411M  122M   84k 2261M|  27M   52k
09-06 20:36:36| 94   1   0   4   0|5403M  129M   84k 2262M|  27M  350k
09-06 20:36:37| 98   1   0   1   0|5399M  122M   84k 2274M|  23M    0 
09-06 20:36:38| 96   2   0   2   0|5400M  121M   84k 2273M|  23M   20k
09-06 20:36:39| 97   1   0   1   0|5402M  128M   84k 2264M|  22M   40k
09-06 20:36:40| 97   2   0   1   0|5416M  124M   84k 2254M|  22M   68k
09-06 20:36:41| 81   2   0  16   0|5416M  126M   84k 2252M|  15M   32M
09-06 20:36:42| 87   2   3   8   0|5412M  150M   84k 2231M|  21M  104k
09-06 20:36:43| 99   1   0   1   0|5409M  123M   84k 2261M|  23M    0 
09-06 20:36:44| 88   2   0   9   0|5418M  133M   84k 2244M|  17M   55M
09-06 20:36:45| 55   3   8  34   0|5418M  124M   84k 2252M|6535k   69M
09-06 20:36:46| 46   3   0  51   0|5419M  146M   84k 2230M|3334k   48M
09-06 20:36:47| 57   2   1  39   0|5418M  138M   84k 2238M|7033k   46M
09-06 20:36:48| 50   1   4  43   0|5417M  125M   84k 2252M|  10M  407k
09-06 20:36:49| 65   1   7  27   0|5411M  131M   84k 2252M|  23M   16k
09-06 20:36:50| 64   1   4  30   0|5399M  130M   84k 2266M|  23M 8191B
09-06 20:36:51| 97   1   0   1   0|5397M  122M   84k 2275M|  23M   24k
09-06 20:36:52| 98   2   0   1   0|5386M  130M   84k 2278M|  22M   28k
09-06 20:36:53| 98   0   0   0   0|5376M  139M   84k 2279M|  22M   81k
09-06 20:36:54| 97   1   0   2   0|5362M  133M   84k 2299M|  22M    0 
09-06 20:36:55| 99   1   0   0   0|5362M  126M   84k 2306M|  23M 8192B
09-06 20:36:56| 98   2   0   0   0|5348M  124M   84k 2322M|  22M 4096B
09-06 20:36:57| 99   1   0   0   0|5337M  126M   84k 2331M|  23M   16k
09-06 20:36:58| 90   1   3   5   0|5327M  140M   84k 2327M|  19M  130k
09-06 20:36:59| 92   1   0   6   0|5326M  123M   84k 2345M|  20M  565k
09-06 20:37:00| 98   2   1   0   0|5326M  128M   84k 2340M|  21M   44k
09-06 20:37:01| 84   3   1  11   0|5339M  140M   84k 2315M|  17M  218k
09-06 20:37:02| 98   1   0   1   0|5339M  127M   84k 2328M|  23M  118k
09-06 20:37:03| 97   2   0   1   0|5371M  133M   84k 2290M|  22M  149k
09-06 20:37:04| 99   1   0   0   0|5371M  142M   84k 2281M|  23M   72k
09-06 20:37:05| 96   2   1   1   0|5387M  126M   84k 2281M|  22M   80k
09-06 20:37:06| 99   2   0   0   0|5422M  126M   84k 2246M|  22M   96k
09-06 20:37:07| 98   1   0   0   0|5421M  126M   84k 2247M|  23M   68k
09-06 20:37:08| 98   3   0   0   0|5427M  133M   84k 2234M|  22M  128k
09-06 20:37:09| 97   1   0   1   0|5428M  130M   84k 2236M|  23M   80k
09-06 20:37:10| 97   2   0   1   0|5429M  126M   84k 2239M|  22M   64k
09-06 20:37:11| 97   2   0   1   0|5429M  137M   84k 2228M|  23M   68k
09-06 20:37:12| 97   1   1   2   0|5430M  134M   84k 2231M|  23M   48k
09-06 20:37:13| 96   2   0   2   0|5414M  147M   84k 2233M|  22M  116k
09-06 20:37:14| 98   2   0   1   0|5412M  146M   84k 2236M|  23M   49k
09-06 20:37:15| 98   1   0   1   0|5420M  137M   84k 2238M|  22M   80k
09-06 20:37:16| 98   2   0   0   0|5418M  122M   84k 2255M|  23M   25k
09-06 20:37:17| 90   2   0   9   0|5409M  136M   84k 2249M|  21M   24M
09-06 20:37:18| 80   2   1  16   0|5401M  151M   84k 2243M|  17M  540k
09-06 20:37:19| 98   1   0   1   0|5398M  125M   84k 2271M|  21M 2050B
09-06 20:37:20| 97   2   0   1   0|5387M  134M   84k 2274M|  23M   48k
09-06 20:37:21| 82   1   0  16   0|5386M  141M   84k 2268M|  17M   41M
09-06 20:37:22| 51   3   6  40   0|5380M  137M   84k 2277M|6459k   48M
09-06 20:37:23| 46   2   0  51   0|5381M  131M   84k 2283M|4604k   56M
09-06 20:37:24| 54   1   2  43   0|5380M  124M   84k 2290M|6909k   44M
09-06 20:37:25| 65   3   0  32   0|5380M  124M   84k 2291M|  12M   36M
09-06 20:37:26| 97   1   1   1   0|5365M  134M   84k 2295M|  28M   60k
09-06 20:37:27| 75   2   0  22   0|5357M  120M   84k 2317M|  20M  223k
09-06 20:37:28| 86   2   1  12   0|5348M  140M   84k 2306M|  22M  219k
09-06 20:37:29| 98   1   1   0   0|5339M  145M   84k 2310M|  22M   48k
09-06 20:37:30| 96   1   0   2   0|5339M  145M   84k 2310M|  23M   68k
09-06 20:37:31| 98   2   0   0   0|5327M  130M   84k 2338M|  23M    0 
09-06 20:37:32| 96   1   0   3   0|5326M  132M   84k 2337M|  25M   25k
09-06 20:37:33| 99   2   0   0   0|5326M  132M   84k 2337M|  23M   36k
09-06 20:37:34| 97   1   0   0   0|5307M  123M   84k 2364M|  22M   24k
09-06 20:37:35| 99   1   0   0   0|5307M  123M   84k 2366M|  23M   44k
09-06 20:37:36| 98   1   0   1   0|5307M  125M   84k 2363M|  23M   20k
09-06 20:37:37| 97   1   0   1   0|5306M  128M   84k 2361M|  22M   28k
09-06 20:37:38| 95   2   0   3   0|5322M  132M   84k 2339M|  22M   76k
09-06 20:37:39| 98   2   0   0   0|5322M  131M   84k 2341M|  23M   68k
09-06 20:37:40| 96   3   0   0   0|5395M  122M   84k 2277M|  22M  136k
09-06 20:37:41| 95   1   0   4   0|5414M  143M   84k 2237M|  22M  128k
09-06 20:37:42| 97   2   0   2   0|5414M  134M   84k 2247M|  23M   12k
09-06 20:37:43| 97   1   0   1   0|5428M  122M   84k 2244M|  23M   12k
09-06 20:37:44| 98   2   0   0   0|5429M  122M   84k 2244M|  23M 4096B
09-06 20:37:45| 96   1   1   1   0|5430M  131M   84k 2233M|  22M   40k
09-06 20:37:46| 98   2   0   1   0|5428M  123M   84k 2243M|  23M   58k
09-06 20:37:47| 87   2   1  10   0|5429M  125M   84k 2240M|  19M  658k
09-06 20:37:48| 89   1   0   8   0|5435M  128M   84k 2232M|  20M  194k
09-06 20:37:49| 92   2   0   5   0|5435M  127M   84k 2233M|  21M  304k
09-06 20:37:50| 88   2   3   8   0|5418M  129M   84k 2247M|  20M  185k
09-06 20:37:51| 93   1   0   6   0|5418M  114M   84k 2262M|  21M  239k
09-06 20:37:52| 97   1   0   1   0|5419M  157M   84k 2218M|  23M  108k
09-06 20:37:53| 98   1   0   1   0|5403M  138M   84k 2253M|  23M    0 
09-06 20:37:54| 99   1   0   1   0|5402M  124M   84k 2268M|  23M   12k
09-06 20:37:55| 95   1   4   0   0|5404M  126M   84k 2264M|  19M   24k
09-06 20:37:56| 98   1   0   1   0|5404M  126M   84k 2265M|  23M 8513k
09-06 20:37:57| 73   2   1  25   0|5391M  124M   84k 2280M|  12M   32M
09-06 20:37:58| 98   1   1   0   0|5393M  147M   84k 2255M|  28M  140k
09-06 20:37:59| 94   1   2   3   0|5390M  123M   84k 2281M|  27M    0 
09-06 20:38:00| 90   2   0   9   0|5383M  137M   84k 2274M|  20M   17M
09-06 20:38:01| 78   2   1  20   0|5382M  127M   84k 2285M|  14M   15M
09-06 20:38:02| 99   1   1   0   0|5367M  147M   84k 2280M|  23M  164k
09-06 20:38:03| 99   1   0   0   0|5355M  130M   84k 2310M|  23M    0 
09-06 20:38:04| 96   2   0   2   0|5355M  128M   84k 2312M|  23M   36k
09-06 20:38:05| 99   1   0   0   0|5342M  140M   84k 2313M|  23M   64k
09-06 20:38:06| 74   2   1  23   0|5336M  124M   84k 2334M|  15M   46M
09-06 20:38:07| 53   3   0  44   0|5337M  129M   84k 2328M|6149k   72M
09-06 20:38:08| 41   2   0  56   0|5336M  124M   84k 2334M|4856k   47M
09-06 20:38:09| 60   3   5  34   0|5337M  146M   84k 2312M|  11M   64M
09-06 20:38:10| 50   1   4  44   0|5337M  132M   84k 2326M|  21M   20k
09-06 20:38:11| 49   1   9  39   0|5337M  122M   84k 2335M|  17M   24k
09-06 20:38:12| 60   1   2  38   0|5335M  125M   84k 2334M|  21M   72k
09-06 20:38:13| 66   2   0  31   0|5336M  124M   84k 2334M|  12M   16k
09-06 20:38:14| 68   2   2  29   0|5350M  141M   84k 2304M|  16M   56k
09-06 20:38:15| 68   1   1  29   0|5350M  124M   84k 2321M|  18M    0 
09-06 20:38:16| 60   3   5  32   0|5400M  150M   84k 2245M|  20M  144k
09-06 20:38:17| 59   1   5  35   0|5398M  121M   84k 2276M|  21M  115k
09-06 20:38:18| 14   1   0  84   0|5397M  118M   84k 2279M|2316k  102k
09-06 20:38:19| 49   2   3  47   0|5400M  135M   84k 2259M|7209k  784k
09-06 20:38:20| 55   2   9  33   0|5401M  145M   84k 2249M|  16M   60k
09-06 20:38:21| 58   1   3  38   0|5406M  147M   84k 2242M|  19M   93k
09-06 20:38:22| 59   1  10  30   0|5405M  146M   84k 2243M|  20M   72k
09-06 20:38:23| 62   1   3  33   0|5398M  124M   84k 2272M|  19M    0 
09-06 20:38:24| 73   1   2  23   0|5398M  129M   84k 2268M|  19M   40k
09-06 20:38:25| 85   1   1  14   0|5384M  145M   84k 2266M|  22M   32k
09-06 20:38:26| 97   2   1   2   0|5376M  139M   84k 2280M|  22M 5120B
09-06 20:38:27| 97   1   0   1   0|5374M  141M   84k 2280M|  23M   40k
09-06 20:38:28| 98   2   0   0   0|5363M  138M   84k 2293M|  22M   44k
09-06 20:38:29| 97   1   1   0   0|5353M  132M   84k 2309M|  22M   12k
09-06 20:38:30| 96   1   1   2   0|5353M  146M   84k 2296M|  22M   60k
09-06 20:38:31| 98   1   0   1   0|5340M  128M   84k 2326M|  23M    0 
09-06 20:38:32| 96   2   0   2   0|5331M  135M   84k 2328M|  22M   44k
09-06 20:38:33| 97   2   0   1   0|5329M  128M   84k 2336M|  23M 8192B
09-06 20:38:34| 97   1   0   1   0|5319M  138M   84k 2337M|  23M   40k
09-06 20:38:35| 96   1   2   1   0|5318M  139M   84k 2337M|  22M   48k
09-06 20:38:36| 98   2   0   0   0|5318M  123M   84k 2353M|  23M   16k
09-06 20:38:37| 98   2   0   1   0|5318M  122M   84k 2354M|  23M   28k
09-06 20:38:38| 98   2   0   0   0|5333M  128M   84k 2333M|  22M   28k
09-06 20:38:39| 97   2   0   1   0|5332M  128M   84k 2334M|  22M   56k
09-06 20:38:40| 83   3   0  14   0|5416M  138M   84k 2240M|  16M   42M
09-06 20:38:41| 97   1   0   1   0|5415M  139M   84k 2240M|  22M   32k
09-06 20:38:42| 97   1   1   1   0|5422M  132M   84k 2240M|  22M   48k
09-06 20:38:43| 73   2   1  24   0|5421M  145M   84k 2228M|  14M  509k
09-06 20:38:44| 98   2   0   0   0|5406M  124M   84k 2264M|  28M   16k
09-06 20:38:45| 86   1   3  10   0|5413M  145M   84k 2237M|  24M  577k
09-06 20:38:46| 94   1   0   3   0|5404M  136M   84k 2254M|  23M   60k
09-06 20:38:47| 99   1   0   0   0|5404M  134M   84k 2256M|  23M  208k
09-06 20:38:48| 97   1   0   0   0|5406M  130M   84k 2258M|  23M 8191B
09-06 20:38:49| 57   1   1  40   0|5405M  124M   84k 2265M|9187k   30M
09-06 20:38:50| 95   2   1   3   0|5389M  147M   84k 2258M|  22M 2107k
09-06 20:38:51| 98   1   0   2   0|5389M  138M   84k 2267M|  28M   36k
09-06 20:38:52| 96   1   0   2   0|5388M  123M   84k 2284M|  28M   12k
09-06 20:38:53| 93   1   0   5   0|5389M  126M   84k 2280M|  22M   22M
09-06 20:38:54| 48   3   3  46   0|5390M  125M   84k 2280M|4736k   55M
09-06 20:38:55| 49   3   4  44   0|5391M  125M   84k 2278M|3711k   48M
09-06 20:38:56| 53   2   3  41   0|5391M  125M   84k 2279M|5498k   55M
09-06 20:38:57| 59   2   5  34   0|5407M  125M   84k 2263M|  17M   42M
09-06 20:38:58| 57   1  12  29   0|5404M  126M   84k 2265M|  22M   24k
09-06 20:38:59| 55   1   9  35   0|5395M  129M   84k 2270M|  22M   12k
09-06 20:39:00| 61   1   0  37   0|5394M  134M   84k 2267M|  13M   16k
09-06 20:39:01| 93   2   0   4   0|5410M  129M   84k 2255M|  22M 8192B
09-06 20:39:02| 99   1   0   1   0|5395M  134M   84k 2265M|  23M 4096B
09-06 20:39:03| 96   2   0   2   0|5397M  124M   84k 2273M|  23M    0 
09-06 20:39:04| 98   1   0   0   0|5394M  124M   84k 2275M|  23M   48k
09-06 20:39:05| 98   2   0   0   0|5380M  123M   84k 2291M|  21M    0 
09-06 20:39:06| 82   2   1  16   0|5379M  124M   84k 2291M|  17M  311k
09-06 20:39:07| 97   2   0   1   0|5375M  128M   84k 2290M|  22M   16k
09-06 20:39:08| 95   1   1   2   0|5362M  121M   84k 2311M|  22M  227k
09-06 20:39:09| 90   2   1   8   0|5363M  125M   84k 2306M|  21M  234k
09-06 20:39:10| 88   2   1  10   0|5364M  124M   84k 2307M|  21M  231k
09-06 20:39:11| 91   1   1   6   0|5348M  146M   84k 2300M|  20M  294k
09-06 20:39:12| 96   1   0   3   0|5347M  147M   84k 2300M|  23M   40k
09-06 20:39:13| 96   2   1   1   0|5347M  126M   84k 2322M|  23M 1024B
09-06 20:39:14| 99   1   0   0   0|5347M  133M   84k 2314M|  22M   76k
09-06 20:39:15| 96   1   0   2   0|5347M  126M   84k 2322M|  23M 1024B
09-06 20:39:16| 98   2   0   0   0|5361M  127M   84k 2307M|  22M   24k
09-06 20:39:17| 96   2   0   2   0|5382M  130M   84k 2282M|  23M  133k
09-06 20:39:18| 96   2   0   2   0|5417M  138M   84k 2239M|  22M   88k
09-06 20:39:19| 90   2   1   7   0|5423M  123M   84k 2248M|  22M  240k
09-06 20:39:20| 97   1   0   1   0|5424M  132M   84k 2238M|  23M   12k
09-06 20:39:21| 96   2   0   2   0|5435M  122M   84k 2237M|  22M   32k
09-06 20:39:22| 93   1   1   4   0|5436M  126M   84k 2233M|  22M   80k
09-06 20:39:23| 97   1   0   1   0|5439M  121M   84k 2233M|  22M 4093B
09-06 20:39:24| 97   2   1   2   0|5436M  136M   84k 2222M|  22M   49k
09-06 20:39:25| 72   1   3  22   0|5432M  123M   84k 2238M|  12M 1024B
09-06 20:39:26| 86   1   0  13   0|5432M  125M   84k 2236M|  19M   32k
09-06 20:39:27| 76   2   0  22   0|5436M  122M   84k 2235M|  19M   17M
09-06 20:39:28| 49   1   3  47   0|5437M  128M   84k 2229M|  16M 3418k
09-06 20:39:29| 45   1   2  51   0|5432M  134M   84k 2228M|  20M   28k
09-06 20:39:30| 72   1   2  25   0|5429M  144M   84k 2221M|  15M   48k
09-06 20:39:31| 60   1   1  37   0|5423M  131M   84k 2240M|  14M   32M
09-06 20:39:32| 49   2   1  48   0|5424M  124M   84k 2246M|5797k   23M
09-06 20:39:33| 40   2   1  57   0|5423M  120M   84k 2252M|4140k   12M
09-06 20:39:34| 46   2   3  49   0|5424M  139M   84k 2231M|5802k   26M
09-06 20:39:35| 47   2   0  50   0|5424M  134M   84k 2236M|4636k   39M
09-06 20:39:36| 42   2   2  54   0|5424M  130M   84k 2241M|4392k   24M
09-06 20:39:37| 40   2   1  55   0|5412M  135M   84k 2247M|4253k   20M
09-06 20:39:38| 45   2   4  48   0|5413M  128M   84k 2253M|4534k   43M
09-06 20:39:39| 43   2  13  43   0|5412M  123M   84k 2259M|  12M 2861k
09-06 20:39:40| 55   1   1  41   0|5412M  138M   84k 2244M|  11M  248k
09-06 20:39:41| 54   1   3  42   0|5410M  120M   84k 2263M|  18M  323k
09-06 20:39:42| 63   2   2  33   0|5399M  133M   84k 2263M|  18M   90k
09-06 20:39:43| 54   1   6  40   0|5399M  129M   84k 2267M|  16M  291k
09-06 20:39:44| 53   1  13  32   0|5394M  138M   84k 2262M|  19M   48k
09-06 20:39:45| 59   2   2  39   0|5393M  125M   84k 2275M|  17M    0 
09-06 20:39:46| 57   1  12  30   0|5381M  143M   84k 2270M|  18M   48k
09-06 20:39:47| 53   1   5  40   0|5379M  124M   84k 2291M|  17M   18k
09-06 20:39:48| 57   2   1  41   0|5380M  131M   84k 2284M|  17M   28k
09-06 20:39:49| 64   1   2  33   0|5369M  139M   84k 2287M|  15M  169k
09-06 20:39:50| 57   1   3  39   0|5368M  134M   84k 2292M|  15M   34k
09-06 20:39:51| 53   1  12  35   0|5365M  141M   84k 2289M|  21M   16k
09-06 20:39:52| 60   1   2  37   0|5355M  126M   84k 2314M|  19M    0 
09-06 20:39:53| 54   1   8  36   0|5351M  147M   84k 2297M|  20M   72k
09-06 20:39:54| 52   1   3  44   0|5349M  126M   84k 2320M|  18M    0 
09-06 20:39:55| 61   1   3  34   0|5340M  125M   84k 2330M|  18M    0 
09-06 20:39:56| 61   1   2  35   0|5338M  132M   84k 2325M|  18M   12k
09-06 20:39:57| 56   1   7  35   0|5336M  137M   84k 2321M|  19M   33k
09-06 20:39:58| 73   2   2  24   0|5337M  144M   84k 2314M|  16M   40k
09-06 20:39:59| 70   1   1  27   0|5335M  122M   84k 2338M|  18M    0 
09-06 20:40:00| 69   2   3  27   0|5352M  128M   84k 2314M|  18M   32k
09-06 20:40:01| 61   2   4  33   0|5352M  129M   84k 2314M|  22M   52k
09-06 20:40:02| 61   3   1  36   0|5406M  135M   84k 2254M|  19M  169k
09-06 20:40:03| 47   1  16  35   0|5406M  134M   84k 2255M|  21M   21k
09-06 20:40:04| 61   1   6  31   0|5424M  122M   84k 2248M|  21M   69k
09-06 20:40:05| 91   2   2   6   0|5420M  125M   84k 2249M|  22M  138k
09-06 20:40:06| 91   1   1   7   0|5418M  127M   84k 2249M|  23M  100k
09-06 20:40:07| 97   2   0   1   0|5431M  141M   84k 2223M|  23M  280k
09-06 20:40:08| 93   2   2   3   0|5423M  151M   84k 2220M|  22M   24k
09-06 20:40:09| 93   1   0   5   0|5420M  123M   84k 2252M|  23M 7525k
09-06 20:40:10| 91   2   0   8   0|5414M  121M   84k 2259M|  19M  261k
09-06 20:40:11| 99   1   1   0   0|5404M  137M   84k 2253M|  23M 4096B
09-06 20:40:12| 98   1   0   0   0|5404M  122M   84k 2268M|  23M   56k
09-06 20:40:13| 97   1   0   1   0|5401M  144M   84k 2249M|  23M   64k
09-06 20:40:14| 99   1   0   0   0|5402M  129M   84k 2264M|  23M   51M
09-06 20:40:15| 35   2   6  57   0|5403M  125M   84k 2267M|2555k   32M
09-06 20:40:16| 64   2   5  29   0|5403M  133M   84k 2259M|9746k   40M
09-06 20:40:17| 94   2   0   5   0|5419M  122M   84k 2253M|  27M  100k
09-06 20:40:18| 95   1   0   3   0|5418M  124M   84k 2252M|  28M   12k
09-06 20:40:19| 96   2   0   2   0|5435M  123M   84k 2236M|  25M  239k
09-06 20:40:20| 91   1   0   7   0|5436M  130M   84k 2228M|  20M  265k
09-06 20:40:21| 96   1   0   2   0|5441M  125M   84k 2228M|  22M 4096B
09-06 20:40:22| 73   2   6  19   0|5441M  146M   84k 2207M|  14M   41M
09-06 20:40:23| 93   2   2   4   0|5424M  133M   84k 2237M|  23M    0 
09-06 20:40:24| 97   1   0   1   0|5433M  123M   84k 2239M|  23M   40k
09-06 20:40:25| 96   1   0   2   0|5432M  141M   84k 2221M|  23M   32k
09-06 20:40:26| 97   1   0   1   0|5433M  124M   84k 2238M|  22M    0 
09-06 20:40:27| 96   1   0   1   0|5434M  134M   84k 2226M|  23M   36k
09-06 20:40:28| 99   2   0   0   0|5446M  132M   84k 2216M|  23M   24k
09-06 20:40:29| 86   2   2   9   0|5446M  124M   84k 2224M|  18M  400k
09-06 20:40:30| 93   1   2   5   0|5433M  137M   84k 2224M|  22M   44k
09-06 20:40:31| 95   1   1   2   0|5433M  130M   84k 2231M|  22M 4096B
09-06 20:40:32| 68   2   1  30   0|5434M  142M   84k 2219M|  13M  341k
09-06 20:40:33| 97   1   0   1   0|5422M  128M   84k 2244M|  22M 4096B
09-06 20:40:34| 98   2   0   1   0|5422M  137M   84k 2235M|  22M   53k
09-06 20:40:35| 98   1   0   0   0|5424M  124M   84k 2246M|  22M    0 
09-06 20:40:36| 98   2   1   0   0|5400M  142M   84k 2252M|  23M   17k
