"Point.Forecast" "Lo.95" "Hi.95"
"29.08333" -1028.74695174287 -6570.25802771457 4512.76412422883
"29.12500" -1155.56081403993 -6716.19332792491 4405.07169984505
"29.16667" -1252.25743758866 -6831.96152878217 4327.44665360484
"29.20833" -1306.18152876427 -6904.90785262646 4292.54479509791
"29.25000" -1198.10225554664 -6815.80197510468 4419.5974640114
"29.29167" -1199.5520549685 -6836.17683280293 4437.07272286593
"29.33333" -1068.8740764372 -6724.37606674728 4586.62791387288
"29.37500" -1194.13607325605 -6868.46791409912 4480.19576758701
"29.41667" -1358.22386888195 -7051.33867458187 4334.89093681796
"29.45833" -1421.57178756923 -7133.42314128931 4290.27956615086
"29.50000" -1323.70437336481 -7054.24631984062 4406.83757311099
"29.54167" -1339.8666473896 -7089.05368581721 4409.32039103801
"29.58333" -1196.80301739164 -6964.59009446723 4570.98405968396
"29.62500" -1119.42742928757 -6905.76993239411 4666.91507381898
"29.66667" -760.073084747438 -6564.92683528462 5044.78066578974
"29.70833" -1017.44989173945 -6840.77113859292 4805.87135511403
"29.75000" -765.83419133702 -6607.57960448335 5075.91122180931
"29.79167" -851.621184319652 -6711.74784856327 5008.50547992397
"29.83333" -511.492260234818 -6389.95766907357 5366.97314860393
"x"
"1" "============================"
"Point.Forecast" "Lo.95" "Hi.95"
"22.87500" 2239.27159945858 600.789659633059 3877.75353928411
"22.91667" 2294.37972257518 263.264444197766 4325.49500095259
"22.95833" 1692.14857872155 -667.138491768576 4051.43564921168
"23.00000" 1345.80510158256 -1301.27662890965 3992.88683207476
"23.04167" 690.47341021705 -2216.0447636173 3596.9915840514
"23.08333" 103.48740213674 -3041.13564391394 3248.11044818742
"23.12500" -104.17072737602 -3470.09709446678 3261.75563971474
"23.16667" -342.183666949137 -3915.73463420853 3231.36730031025
"23.20833" -436.471628477388 -4206.22927619485 3333.28601924007
"23.25000" 9.39856062698686 -3946.84699917438 3965.64412042835
"23.29167" -171.573409708952 -4305.90348075695 3962.75666133904
"23.33333" 441.100430053529 -3863.95373259013 4746.15459269718
"23.37500" 382.730032906514 -4086.53137701562 4851.99144282865
"23.41667" -147.820242371905 -4775.46583782786 4479.82535308405
"23.45833" -87.7674533606145 -4868.5529499152 4693.01804319397
"23.50000" -84.6128243990395 -5013.78275157647 4844.55710277839
"23.54167" -90.3582575856921 -5163.57443452061 4982.85791934922
"23.58333" 414.000843478281 -4799.28301459408 5627.28470155064
"23.62500" 596.066733862054 -4753.61875145029 5945.7522191744
"23.66667" 1046.66160723289 -4436.03307683309 6529.35629129886
"23.70833" 1119.50532502554 -4493.04732110697 6732.05797115805
"23.75000" 1387.00666659015 -4352.46660301681 7126.47993619711
"23.79167" 1304.34802492305 -4559.29927172232 7167.99532156841
"23.83333" 2056.99127278009 -3928.2544052502 8042.23695081037
"23.87500" 1506.77491456285 -4640.42484264993 7653.97467177563
"23.91667" 1561.88303767944 -4701.41250556299 7825.17858092188
"23.95833" 959.651893825816 -5417.62630842664 7336.93009607827
"24.00000" 613.308416686824 -5875.95066859002 7102.56750196366
"24.04167" -42.0232746786848 -6641.36336917084 6557.31681981347
"24.08333" -629.009282758994 -7336.62405178796 6078.60548626997
"24.12500" -836.667412271754 -7650.83662770948 5977.50180316597
"24.16667" -1074.68035184487 -7993.76326098413 5844.40255729438
"24.20833" -1168.96831337312 -8191.39770144579 5853.46107469955
"24.25000" -723.098124268748 -7847.37498001982 6401.17873148233
"24.29167" -904.070094604686 -8128.75880238401 6320.61861317464
"24.33333" -291.396254842205 -7615.12024822411 7032.3277385397
"24.37500" -349.766651989221 -7771.20447347379 7071.67116949535
"24.41667" -880.31692726764 -8398.1986465477 6637.56479201242
"24.45833" -820.264138256349 -8433.36808815806 6792.83981164536
"24.50000" -817.109509294774 -8524.25930405891 6890.04028546936
"24.54167" -822.854942481426 -8622.91674774018 6977.20686277733
"24.58333" -318.495841417454 -8210.37586919159 7573.38418635668
"24.62500" -136.42995103368 -8119.07215645063 7846.21225438327
"24.66667" 314.164922337153 -7758.21903697918 8386.54888165349
"24.70833" 387.008640129809 -7774.1303118518 8548.14759211142
"24.75000" 654.509981694414 -7594.42905314365 8903.44901653248
"24.79167" 571.851340027314 -7763.96304174721 8907.66572180183
"24.83333" 1324.49458788435 -7097.29902240572 9746.28819817442
"24.87500" 774.278229667116 -7763.37406139155 9311.93052072578
"24.91667" 829.386352783709 -7792.23257001397 9451.00527558138
"24.95833" 227.155208930081 -8477.62043762547 8931.93085548563
"25.00000" -119.18826820891 -8906.33372414569 8667.95718772787
"25.04167" -774.519959574419 -9643.27023628839 8094.23031713955
"25.08333" -1361.50596765473 -10311.117002646 7588.10506733656
"25.12500" -1569.16409716749 -10598.911817041 7460.58362270606
"25.16667" -1807.17703674061 -10916.3564779134 7302.0024044322
"25.20833" -1901.46499826886 -11089.3894808933 7286.45948435556
"25.25000" -1455.59480916448 -10721.5951601969 7810.40554186793
"25.29167" -1636.56677950042 -10979.9906012189 7706.85704221807
"25.33333" -1023.89293973794 -10444.1039203466 8396.31804087074
"25.37500" -1082.26333688496 -10578.6406001419 8414.11392637202
"25.41667" -1612.81361216337 -11184.7511032374 7959.12387891061
"25.45833" -1552.76082315208 -11199.6667281535 8094.14508184935
"25.50000" -1549.60619419051 -11270.9023910397 8171.69000265872
"25.54167" -1555.35162737716 -11350.4731658676 8239.76991111326
"25.58333" -1050.99252631319 -10919.3871354035 8817.40208277712
"25.62500" -868.926635929414 -10810.0542564585 9072.20098459968
"25.66667" -418.331762558581 -10431.664103721 9595.00057860388
"25.70833" -345.488044765925 -10430.5081628169 9739.5320732851
"25.75000" -77.9867032013208 -10234.1886009787 10078.2151945761
"25.79167" -160.645344868421 -10387.5335908278 10066.2429010909
"25.83333" 591.997902988617 -9705.09146256829 10889.0872685455
"25.87500" 41.7815447713815 -10350.2802540711 10433.8433436139
"25.91667" 96.8896678879742 -10364.2648877949 10558.0442235709
"25.95833" -505.341475965653 -11035.1354361915 10024.4524842602
"26.00000" -851.684953104645 -11449.6737741845 9746.30386797518
"26.04167" -1507.01664447015 -12172.7643097141 9158.73102077379
"26.08333" -2094.00265255046 -12827.0814031038 8639.07609800291
"26.12500" -2301.66078206322 -13101.6508594894 8498.32929536296
"26.16667" -2539.67372163634 -13406.1631215956 8326.81567832296
"26.20833" -2633.96168316459 -13566.5459195815 8298.62255325232
"26.25000" -2188.09149406022 -13186.3733732119 8810.19038509142
"26.29167" -2369.06346439615 -13432.6528683915 8694.52593959923
"26.33333" -1756.38962463367 -12884.9033037879 9372.12405452055
"26.37500" -1814.76002178069 -13007.8213954196 9378.30135185818
"26.41667" -2345.31029705911 -13602.5492623192 8911.92866820098
"26.45833" -2285.25750804782 -13606.310256264 9035.79524016839
"26.50000" -2282.10287908624 -13666.611719384 9102.40596121151
"26.54167" -2287.8483122729 -13735.4615020056 9159.76487745977
"26.58333" -1783.48921120892 -13293.8607929028 9726.88237048491
"26.62500" -1601.42332082515 -13174.212965314 9971.36632366372
"26.66667" -1150.82844745432 -12785.7013029054 10484.0444079968
"26.70833" -1077.98472966166 -12774.6112762107 10618.6418168874
"26.75000" -810.483388097055 -12568.5392978281 10947.5725216339
"26.79167" -893.142029764155 -12712.3080317832 10926.0239722549
"26.83333" -140.498781907118 -12020.4605322751 11739.4629684609
"26.87500" -690.715140124353 -12653.0890775543 11271.6587973056
"26.91667" -635.60701700776 -12658.0525430157 11386.8385090002
"26.95833" -1237.83816086139 -13320.0566091742 10844.3802874515
"27.00000" -1584.18163800038 -13725.8787533 10557.5154772992
"27.04167" -2239.51332936589 -14440.3991597718 9961.37250103999
"27.08333" -2826.4993374462 -15086.2881306319 9433.28945573954
"27.12500" -3034.15746695896 -15352.567569746 9284.25263582811
"27.16667" -3272.17040653207 -15648.9241678125 9104.58335474839
"27.20833" -3366.45836806033 -15801.2820449081 9068.36530878744
"27.25000" -2920.58817895595 -15413.211845793 9572.03548788112
"27.29167" -3101.56014929189 -15651.717609983 9448.59731139924
"27.33333" -2488.88630952941 -15096.315012285 10118.5423932262
"27.37500" -2547.25670667642 -15211.6976616491 10117.1842482962
"27.41667" -3077.80698195484 -15799.0046814214 9643.39071751169
"27.45833" -3017.75419294355 -15795.4565339686 9759.94814808147
"27.50000" -3014.59956398198 -15848.5577734651 9819.35864550117
"27.54167" -3020.34499716863 -15910.3135591816 9869.62356484438
"27.58333" -2515.98589610466 -15461.7224814291 10429.7506892198
"27.62500" -2333.92000572088 -15335.1854035016 10667.3453920599
"27.66667" -1883.32513235005 -14939.8831837836 11173.2329190835
"27.70833" -1810.48141455739 -14922.0989485377 11301.1361194229
"27.75000" -1542.98007299279 -14709.4268436406 11623.466697655
"27.79167" -1625.63871465989 -14846.6873406663 11595.4099113465
"27.83333" -872.995466802852 -14148.4213725186 12402.4304389129
"27.87500" -1423.21182502009 -14772.4377204361 11926.014070396
"27.91667" -1368.10370190349 -14771.1868626457 12034.9794588387
"27.95833" -1970.33484575712 -15427.0597229586 11486.3900314444
"28.00000" -2316.67832289611 -15826.8319351841 11193.4752893919
"28.04167" -2972.01001426162 -16535.3818971874 10591.3618686641
"28.08333" -3558.99602234193 -17175.3781791949 10057.3861345111
"28.12500" -3766.65415185469 -17435.8410058116 9902.53270210223
"28.16667" -4004.66709142781 -17726.4554389907 9717.12125613507
"28.20833" -4098.95505295606 -17873.1440186352 9675.23391272306
"28.25000" -3653.08486385168 -17479.4758560506 10173.3061283473
"28.29167" -3834.05683418762 -17712.45350225 10044.3398338747
"28.33333" -3221.38299442514 -17151.5911868036 10708.8251979533
"28.37500" -3279.75339157216 -17261.5811150828 10702.0743319385
"28.41667" -3810.30366685058 -17843.5610469764 10222.9537132752
"28.45833" -3750.25087783929 -17834.750120048 10334.2483643695
"28.50000" -3747.09624887771 -17882.6516009218 10388.4591031664
"28.54167" -3752.84168206436 -17939.2693972302 10433.5860331015
"28.58333" -3248.48258100039 -17485.6008822772 10988.6357202764
"28.62500" -3066.41669061662 -17354.0457357547 11221.2123545215
"28.66667" -2615.82181724578 -16953.7836646771 11722.1400301856
"28.70833" -2542.97809945313 -16931.096675046 11845.1404761398
"28.75000" -2275.47675788852 -16713.5778225107 12162.6243067337
"28.79167" -2358.13539955562 -16846.046517421 12129.7757183098
"28.83333" -1605.49215169859 -16143.042659473 12932.0583560758
"28.87500" -2155.70850991582 -16760.6827924946 12449.265772663
"28.91667" -2100.60038679923 -16754.8175273261 12553.6167537277
"28.95833" -2702.83153065286 -17406.1266106217 12000.463549316
"29.00000" -3049.17500779185 -17801.3847546589 11703.0347390752
"29.04167" -3704.50669915736 -18505.4694591431 11096.4560608284
"29.08333" -4291.49270723767 -19141.0484187533 10558.063004278
"29.12500" -4499.15083675043 -19397.1410044318 10398.839330931
"29.16667" -4737.16377632354 -19683.4314456534 10209.1038930063
"29.20833" -4831.45173785179 -19825.8414703544 10162.9379946508
"29.25000" -4385.58154874742 -19427.9393977385 10656.7763002436
"29.29167" -4566.55351908336 -19656.7270059597 10523.619967793
"29.33333" -3953.87967932088 -19091.7177703744 11183.9584117326
"29.37500" -4012.25007646789 -19197.6031602086 11173.1030072728
"29.41667" -4542.80035174631 -19775.5202167211 10689.9195132285
"29.45833" -4482.74756273502 -19762.6873758273 10797.1922503572
"29.50000" -4479.59293377345 -19806.6072189708 10847.4213514239
"29.54167" -4485.3383669601 -19859.2829845775 10888.6062506574
"29.58333" -3980.97926589613 -19401.7113922412 11439.752860449
"29.62500" -3798.91337551235 -19266.2914829815 11668.4647319568
"29.66667" -3348.31850214152 -18862.2023397349 12165.5653354518
"29.70833" -3275.47478434886 -18835.725358593 12284.7757898952
"29.75000" -3007.97344278426 -18614.4529990515 12598.506113483
"29.79167" -3090.63208445136 -18743.2040886656 12561.9399197629
"29.83333" -2337.98883659432 -18036.5179573124 13360.5402841238
"x"
"1" "============================"
"Point.Forecast" "Lo.95" "Hi.95"
"22.87500" 537.693930027427 -639.072076044317 1714.45993609917
"22.91667" 468.308147086321 -1114.73625284172 2051.35254701436
"22.95833" -106.813299823462 -2011.35547873183 1797.7288790849
"23.00000" -451.727605654978 -2630.84032654358 1727.38511523362
"23.04167" -875.419716975436 -3298.18334338144 1547.34390943057
"23.08333" -1154.99341037286 -3799.04993937021 1489.06311862448
"23.12500" -1165.8748286722 -4014.08238213998 1682.33272479559
"23.16667" -1206.15213055394 -4244.82578969019 1832.5215285823
"23.20833" -1133.54673195443 -4351.43252014299 2084.33905623414
"23.25000" -957.036476775886 -4344.66695912242 2430.59400557065
"23.29167" -1011.87249494119 -4561.13884505088 2537.39385516849
"23.33333" -560.961777543169 -4264.8169263197 3142.89337123336
"23.37500" -456.131304257717 -4308.37666277473 3396.1140542593
"23.41667" -879.026180526179 -4874.15391832298 3116.10155727062
"23.45833" -819.915250129932 -4952.98880142452 3313.15830116466
"23.50000" -725.036767747836 -4991.59841848117 3541.5248829855
"23.54167" -690.028669446267 -5086.02681077957 3705.96947188703
"23.58333" -175.421473101028 -4697.15244671095 4346.30950050889
"23.62500" -38.6836376840076 -4682.74461239147 4605.37733702345
"23.66667" 224.116349661986 -4539.1339771525 4987.36667647647
"23.70833" 278.883719709878 -4600.64545993397 5158.41289935373
"23.75000" 263.311823597849 -4729.78905201975 5256.41269921545
"23.79167" 163.666891823954 -4940.47923590307 5267.81301955098
"23.83333" 476.838130314306 -4735.98826544148 5689.66452607009
"23.87500" 136.159503485773 -5207.84061490254 5480.15962187409
"23.91667" 66.7737205446667 -5381.1239110589 5514.67135214824
"23.95833" -508.347726365117 -6058.19816971305 5041.50271698282
"24.00000" -853.262032196633 -6503.22586240181 4796.70179800854
"24.04167" -1276.95414351709 -7025.28804315481 4471.37975612063
"24.08333" -1556.52783691452 -7401.57650744086 4288.52083361182
"24.12500" -1567.40925521385 -7507.59825051688 4372.77974008918
"24.16667" -1607.68655709559 -7641.51590826361 4426.14279407243
"24.20833" -1535.08115849608 -7661.11968091121 4590.95736391905
"24.25000" -1358.57090331754 -7575.45109495801 4858.30928832293
"24.29167" -1413.40692148285 -7719.82037576169 4893.00653279599
"24.33333" -962.496204084824 -7357.18947236647 5432.19706419683
"24.37500" -857.665730799371 -7339.43657945671 5624.10511785797
"24.41667" -1280.56060706783 -7848.25462198674 5287.13340785107
"24.45833" -1221.44967667159 -7873.95717480333 5431.05782146016
"24.50000" -1126.57119428949 -7862.82440744861 5609.68201886963
"24.54167" -1091.56309598792 -7910.53359679624 5727.4074048204
"24.58333" -576.955899642682 -7477.65224349028 6323.74044420491
"24.62500" -440.218064225662 -7421.68362448513 6541.24749603381
"24.66667" -177.418076879669 -7238.72905347506 6883.89289971572
"24.70833" -122.650706831776 -7262.91429071186 7017.61287704831
"24.75000" -138.222602943805 -7356.57528110948 7080.13007522187
"24.79167" -237.8675347177 -7533.47352226109 7057.73845282569
"24.83333" 75.3037037726519 -7296.74608340164 7447.35349094694
"24.87500" -265.374923055881 -7730.7547725761 7200.00492646434
"24.91667" -334.760705996988 -7874.86333372826 7205.34192173428
"24.95833" -909.882152906771 -8523.9742836744 6704.20997786086
"25.00000" -1254.79645873829 -8942.16599030856 6432.57307283199
"25.04167" -1678.48857005874 -9438.44357340847 6081.46643329099
"25.08333" -1958.06226345617 -9789.93004790644 5873.8055209941
"25.12500" -1968.9436817555 -9872.06991965703 5934.18255614602
"25.16667" -2009.22098363725 -9982.96888981694 5964.52692254244
"25.20833" -1936.61558503773 -9980.3651466789 6107.13397660343
"25.25000" -1760.10532985919 -9873.25258289854 6353.04192318015
"25.29167" -1814.9413480245 -9996.8976965146 6367.0150004656
"25.33333" -1364.03063062648 -9614.22220583822 6886.16094458527
"25.37500" -1259.20015734103 -9577.06721367178 7058.66689898973
"25.41667" -1682.09503360949 -10067.091378623 6702.90131140402
"25.45833" -1622.98410321324 -10074.5765593713 6828.60835294479
"25.50000" -1528.10562083114 -10045.7735166865 6989.5622750242
"25.54167" -1493.09752252958 -10076.3322113391 7090.1371662799
"25.58333" -978.490326184336 -9626.79473007067 7669.814077702
"25.62500" -841.752490767316 -9554.64066871252 7871.13568717789
"25.66667" -578.952503421323 -9355.94924151316 8198.04423467051
"25.70833" -524.185133373431 -9364.82555585258 8316.45528910572
"25.75000" -539.757029485459 -9443.58622925506 8364.07217028414
"25.79167" -639.401961259354 -9605.97464862253 8327.17072610382
"25.83333" -326.230722769002 -9355.11089125417 8702.64944571617
"25.87500" -666.909349597535 -9772.15263739116 8438.33393819609
"25.91667" -736.295132538642 -9902.90337490442 8430.31310982714
"25.95833" -1311.41657944842 -10538.9816975121 7916.14853861527
"26.00000" -1656.33088527994 -10944.4528346949 7631.79106413498
"26.04167" -2080.0229966004 -11428.3095073092 7268.26351410843
"26.08333" -2359.59668999783 -11767.6630176444 7048.4696376488
"26.12500" -2370.47810829716 -11837.9467966265 7096.99058003214
"26.16667" -2410.7554101789 -11937.2560638079 7115.74524345007
"26.20833" -2338.15001157939 -11923.3190785646 7247.01905540585
"26.25000" -2161.63975640085 -11805.120320066 7481.84080726434
"26.29167" -2216.47577456616 -11917.9173540885 7484.96580495622
"26.33333" -1765.56505716813 -11524.6234164558 7993.49330211957
"26.37500" -1660.73458388268 -11477.0715483048 8155.60238053947
"26.41667" -2083.62946015114 -11956.9127407108 7789.65382040848
"26.45833" -2024.51852975489 -11954.4215543204 7905.38449481063
"26.50000" -1929.6400473728 -11915.841798608 8056.56170386241
"26.54167" -1894.63194907123 -11936.8168087256 8147.5529105831
"26.58333" -1380.02475272599 -11477.8823519679 8717.83284651594
"26.62500" -1243.28691730897 -11396.5119928042 8909.93815818628
"26.66667" -980.486929962977 -11188.779185417 9227.80532549107
"26.70833" -925.719559915085 -11188.7835328162 9337.34441298601
"26.75000" -941.291456027113 -11258.8363893413 9376.25347728711
"26.79167" -1040.93638780101 -11412.6761063851 9330.80333078312
"26.83333" -727.765149310656 -11153.4179408222 9697.88764220091
"26.87500" -1068.44377613919 -11560.2984435561 9423.41089127777
"26.91667" -1137.8295590803 -11682.9832185248 9407.32410036424
"26.95833" -1712.95100599008 -12311.1356165917 8885.23360461159
"27.00000" -2057.8653118216 -12708.8168364269 8593.08621278368
"27.04167" -2481.55742314205 -13185.0157296236 8221.9008833395
"27.08333" -2761.13111653948 -13516.839882478 7994.57764939903
"27.12500" -2772.01253483881 -13579.7191554306 8035.69408575299
"27.16667" -2812.28983672056 -13671.7453357721 8047.16566233101
"27.20833" -2739.68443812104 -13650.6433819985 8171.27450575639
"27.25000" -2563.1741829425 -13525.3945973511 8399.04623146609
"27.29167" -2618.01020110781 -13631.2534905832 8395.23308836754
"27.33333" -2167.09948370979 -13231.1303537079 8896.93138628834
"27.37500" -2062.26901042433 -13176.8553919038 9052.31737105513
"27.41667" -2485.1638866928 -13650.0768630875 8679.74908970189
"27.45833" -2426.05295629655 -13641.0666927823 8788.96078018919
"27.50000" -2331.17447391445 -13596.0661488779 8933.71720104902
"27.54167" -2296.16637561288 -13610.7161142352 9018.38336300945
"27.58333" -1781.55917926764 -13145.5499891397 9582.4316306044
"27.62500" -1644.82134385062 -13058.0390525406 9768.39636483932
"27.66667" -1382.02135650463 -12844.2545510026 10080.2118379933
"27.70833" -1327.25398645674 -12838.2939544244 10183.7859815109
"27.75000" -1342.82588256877 -12902.4665553253 10216.8147901877
"27.79167" -1442.47081434266 -13050.5087115217 10165.5670828363
"27.83333" -1129.29957585231 -12785.5337516675 10526.9345999628
"27.87500" -1469.97820268084 -13185.4625458263 10245.5061404647
"27.91667" -1539.36398562195 -13302.6043867013 10223.8764154574
"27.95833" -2114.48543253173 -13925.2887952451 9696.31793018167
"28.00000" -2459.39973836325 -14317.5752899302 9398.77581320368
"28.04167" -2883.09184968371 -14788.4510946153 9022.26739524785
"28.08333" -3162.66554308114 -15115.02221823 8789.69113206769
"28.12500" -3173.54696138047 -15172.7169922231 8825.62306946218
"28.16667" -3213.82426326221 -15259.6257213707 8831.97719484632
"28.20833" -3141.2188646627 -15233.4719263244 8951.03419699902
"28.25000" -2964.70860948416 -15103.2355154297 9173.81829646142
"28.29167" -3019.54462764946 -15204.1696438517 9165.08038855281
"28.33333" -2568.63391025144 -14799.1832897585 9661.91546925558
"28.37500" -2463.80343696599 -14740.1053827336 9812.4985088016
"28.41667" -2886.69831323445 -15208.5829419248 9435.18631545586
"28.45833" -2827.5873828382 -15194.8866895523 9539.71192387594
"28.50000" -2732.70890045611 -15145.25672437 9679.83892345779
"28.54167" -2697.70080215454 -15155.3327930285 9759.93118871945
"28.58333" -2183.0936058093 -14685.6471913431 10319.4599797245
"28.62500" -2046.35577039228 -14593.6701243982 10500.9585836136
"28.66667" -1783.55578304629 -14375.471794414 10808.3602283215
"28.70833" -1728.78841299839 -14365.1486554273 10907.5718294305
"28.75000" -1744.36030911042 -14425.0090115836 10936.2883933627
"28.79167" -1844.00524088432 -14568.7882588627 10880.7777770941
"28.83333" -1530.83400239396 -14299.5987897072 11237.9307849192
"28.87500" -1871.5126292225 -14694.3879864415 10951.3627279965
"28.91667" -1940.8984121636 -14807.4202329928 10925.6234086656
"28.95833" -2516.01985907339 -15426.040583494 10394.0008653473
"29.00000" -2860.9341649049 -15814.3077194685 10092.4393896587
"29.04167" -3284.62627622536 -16281.2080492596 9711.95549680887
"29.08333" -3564.19996962279 -16603.8467870126 9475.44684776697
"29.12500" -3575.08138792212 -16657.6514894488 9507.48871360458
"29.16667" -3615.35868980387 -16740.7117060262 9509.99432641851
"29.20833" -3542.75329120435 -16710.7502208651 9625.24363845642
"29.25000" -3366.24303602581 -16576.7462239688 9844.26015191722
"29.29167" -3421.07905419112 -16673.9521697744 9831.79406139217
"29.33333" -2970.16833679309 -16265.2763527833 10324.9396791971
"29.37500" -2865.33786350764 -16202.5470354426 10471.8713084273
"29.41667" -3288.2327397761 -16667.4105857815 10090.9451062293
"29.45833" -3229.12180937986 -16650.1370904285 10191.8934716688
"29.50000" -3134.24332699776 -16596.9660275973 10328.4793736018
"29.54167" -3099.23522869619 -16603.5365379952 10405.0660806028
"29.58333" -2584.62803235095 -16130.3803256506 10961.1242609487
"29.62500" -2447.89019693393 -16034.9670175945 11139.1866237266
"29.66667" -2185.09020958794 -15813.3662513193 11443.1858321434
"29.70833" -2130.32283954005 -15799.673929066 11539.0282499859
"29.75000" -2145.89473565208 -15856.1978157383 11564.4083444342
"29.79167" -2245.53966742597 -15996.6727802614 11505.5934454095
"29.83333" -1932.36842893562 -15724.2106998586 11859.4738419874
"x"
"1" "============================"
"Point.Forecast" "Lo.95" "Hi.95"
"22.87500" 643.037254162787 -533.992633974806 1820.06714230038
"22.91667" 417.578027450969 -898.519024689394 1733.67507959133
"22.95833" 186.113024983478 -1255.69956468826 1627.92561465521
"23.00000" -73.1294851389625 -1630.54260850067 1484.28363822274
"23.04167" -272.187346875047 -1937.19417265764 1392.81947890755
"23.08333" -381.129487034472 -2147.18719361882 1384.92821954988
"23.12500" -428.842491738893 -2290.47401168835 1432.78902821057
"23.16667" -470.04335365143 -2422.5760701898 1482.48936288694
"23.20833" -427.659894913836 -2467.04610214288 1611.7263123152
"23.25000" -376.968683491588 -2499.65759035463 1745.72022337145
"23.29167" -314.853089225983 -2517.69677147009 1887.99059301812
"23.33333" -22.2945154341831 -2302.47704792717 2257.8880170588
"23.37500" 47.3284732112158 -2307.65443003235 2402.31137645478
"23.41667" -203.291484216428 -2630.77095223523 2224.18798380237
"23.45833" -189.931293619859 -2687.80412079425 2307.94153355453
"23.50000" -30.705703395201 -2597.04175968626 2535.63035289586
"23.54167" -88.8033385600476 -2721.82305874881 2544.21638162872
"23.58333" 87.3256898452179 -2610.73008051726 2785.3814602077
"23.62500" 133.900390474529 -2627.66022502346 2895.46100597252
"23.66667" 733.460638254864 -2090.17693164553 3557.09820815525
"23.70833" 266.063679864559 -2618.31514741114 3150.44250714026
"23.75000" 453.701622690542 -2490.16544501474 3397.56869039582
"23.79167" 294.512498907903 -2707.66427893231 3296.68927674812
"23.83333" 579.58693604112 -2479.78840845102 3638.96228053326
"23.87500" 348.046970865587 -2785.23201503956 3481.32595677074
"23.91667" 122.587744153769 -3065.5385545675 3310.71404287503
"23.95833" -108.877258313722 -3350.92312314684 3133.16860651939
"24.00000" -368.119768436163 -3663.20299693963 2926.96346006731
"24.04167" -567.177630172247 -3914.45795542859 2780.1026950841
"24.08333" -676.119770331672 -4074.79564027449 2722.55609961115
"24.12500" -723.832775036093 -4173.13846778281 2725.47291771063
"24.16667" -765.03363694863 -4264.23666836854 2734.16939447128
"24.20833" -722.650178211036 -4271.04896473175 2825.74860830967
"24.25000" -671.958966788789 -4268.88071201275 2924.96277843518
"24.29167" -609.843372523183 -4254.64215083021 3034.95540578384
"24.33333" -317.284798731383 -4009.33981287076 3374.770215408
"24.37500" -247.661810085984 -3986.37580296042 3491.05218278845
"24.41667" -498.281767513628 -4283.07957104269 3286.51603601544
"24.45833" -484.921576917059 -4315.24878313349 3345.40562929938
"24.50000" -325.695986692401 -4201.0177281437 3549.6257547589
"24.54167" -383.793621857248 -4303.59345001793 3536.00620630343
"24.58333" -207.664593451982 -4171.4434452463 3756.11425834233
"24.62500" -161.089892822671 -4168.36513655316 3846.18535090781
"24.66667" 438.470354957664 -3611.83419804802 4488.77490796335
"24.70833" -28.9266034326409 -4121.80811468873 4063.95490782345
"24.75000" 158.711339393342 -3976.30875224652 4293.7314310332
"24.79167" -0.477784389296687 -4177.21134679768 4176.25577801909
"24.83333" 284.59665274392 -3933.43788296486 4502.6311884527
"24.87500" 53.0566875683867 -4218.88374383517 4324.99711897194
"24.91667" -172.402539143431 -4484.73220448023 4139.92712619336
"24.95833" -403.867541610923 -4756.21164974703 3948.47656652519
"25.00000" -663.110051733363 -5055.10405545314 3728.88395198641
"25.04167" -862.167913469447 -5293.45705115769 3569.1212242188
"25.08333" -971.110053628872 -5441.34891915689 3499.12881189914
"25.12500" -1018.82305833329 -5527.67519695578 3490.02908028919
"25.16667" -1060.02392024583 -5607.1614485205 3487.11360802884
"25.20833" -1017.64046150824 -5602.74370943268 3567.4627864162
"25.25000" -966.949250085989 -5589.70642380933 3655.80792363735
"25.29167" -904.833655820383 -5564.94051943349 3755.27320779272
"25.33333" -612.275082028583 -5309.43465706724 4084.88449301007
"25.37500" -542.652093383184 -5276.57437479642 4191.27018803005
"25.41667" -793.272050810829 -5563.67373825226 3977.1296366306
"25.45833" -779.911860214259 -5586.51610360974 4026.69238318122
"25.50000" -620.686269989601 -5463.22242842051 4221.8498884413
"25.54167" -678.783905154448 -5556.98731817385 4199.41950786495
"25.58333" -502.654876749182 -5416.26664731851 4410.95689382015
"25.62500" -456.080176119871 -5404.84696441782 4492.68661217808
"25.66667" 143.480071660464 -4840.19375575282 5127.15389907375
"25.70833" -323.916886729841 -5342.25494938839 4694.42117592871
"25.75000" -136.278943903858 -5189.04343517108 4916.48554736336
"25.79167" -295.468067686497 -5382.42600905915 4791.48987368615
"25.83333" -10.39363055328 -5131.3167104655 5110.52944935894
"25.87500" -241.933595728813 -5407.34867057091 4923.48147911328
"25.91667" -467.392822440631 -5666.26048650839 4731.47484162713
"25.95833" -698.857824908123 -5930.96419630126 4533.24854648502
"26.00000" -958.100335030563 -6223.23558254853 4307.0349124874
"26.04167" -1157.15819676665 -6455.11641364033 4140.80002010704
"26.08333" -1266.10033692607 -6596.67941999226 4064.47874614012
"26.12500" -1313.81334163049 -6676.81487565098 4049.18819239
"26.16667" -1355.01420354303 -6750.24335039022 4040.21494330416
"26.20833" -1312.63074480544 -6739.89613725427 4114.6346476434
"26.25000" -1261.93953338319 -6721.05317326615 4197.17410649977
"26.29167" -1199.82393911758 -6690.60109961495 4290.95322137979
"26.33333" -907.265365325783 -6429.52449717779 4614.99376652623
